	Unnamed: 0	starttime	endtime	duration	endx	endy
0	0	61923.0	62123.0	200.0	747.8107444687453	431.1612000237844
1	1	62523.0	62923.0	400.0	833.4936819639933	439.5375334907749
2	2	63923.0	65023.0	1100.0	838.4648056533343	459.4009151636047
3	3	65223.0	65323.0	100.0	863.7189029652053	475.54937121346507
4	4	65523.0	65623.0	100.0	811.0380175457508	480.3241725898423
5	5	67023.0	67223.0	200.0	831.7600617499179	468.4245127554616
6	6	67623.0	68223.0	600.0	812.0794387550039	455.6795093794137
7	7	68523.0	68723.0	200.0	855.3285146786743	451.5193248199205
8	8	68923.0	69523.0	600.0	886.4144130936816	463.5279659832288
9	9	69723.0	69822.0	99.0	852.7023198622396	454.0568894661272
10	10	70023.0	70322.0	299.0	861.0977198679798	462.05161265993706
11	11	70522.0	70722.0	200.0	889.0397604827828	439.7056381116756
12	12	71122.0	71222.0	100.0	815.9869298128192	467.277172115695
13	13	71422.0	71622.0	200.0	781.2970215182833	436.8082069063762
14	14	71822.0	71922.0	100.0	804.1355468352674	430.54593724875207
15	15	72422.0	72822.0	400.0	829.080020412971	391.4427959323262
16	16	73022.0	73622.0	600.0	867.0019907260904	441.08732966918416
17	17	100028.0	100128.0	100.0	885.4282021905211	421.0838478639692
18	18	102127.0	102227.0	100.0	932.3681151882772	422.2030459146623
19	19	102627.0	102727.0	100.0	916.216885415162	424.8880364127633
20	20	106227.0	106427.0	200.0	808.0862503058561	405.5942883807194
21	21	107227.0	107327.0	100.0	1005.287525829296	419.1324327084071
22	22	107527.0	107727.0	200.0	933.1058101328964	437.13718143751214
23	23	108027.0	108727.0	700.0	915.2512829084968	452.9565020243437
24	24	110127.0	110727.0	600.0	815.7466637684911	387.5021396261976
25	25	111026.0	111326.0	300.0	896.1109764187504	419.00733794706525
26	26	112426.0	112626.0	200.0	976.0438476891115	433.4391130421821
27	27	114326.0	114426.0	100.0	893.264063837965	429.72495441380846
28	28	114826.0	115726.0	900.0	814.397828219288	374.5044216998816
29	29	116526.0	117526.0	1000.0	768.7635010068739	408.62703632061306
30	30	130224.0	130524.0	300.0	675.0253513578587	409.8027395795735
31	31	130824.0	130924.0	100.0	647.6627547196671	454.0613714460488
32	32	136223.0	136423.0	200.0	892.6326673463565	436.1479737666783
33	33	138923.0	139023.0	100.0	969.2180673715116	467.69128679182046
34	34	144022.0	144122.0	100.0	924.3118198909804	441.3058487948605
35	35	164728.0	164828.0	100.0	830.7955159000792	404.3773934823263
36	36	165528.0	165728.0	200.0	823.9736122976159	420.07656111531367
37	37	168028.0	168728.0	700.0	765.5691618993922	355.50331275410275
38	38	169628.0	169828.0	200.0	855.6513617405907	394.486849668395
39	39	170728.0	170928.0	200.0	861.5779631595823	406.6197287569129
40	40	173027.0	173327.0	300.0	850.4577333283357	438.04058746132176
41	41	174827.0	175027.0	200.0	906.6193641813002	444.0990527403749
42	42	175227.0	175327.0	100.0	884.263240685676	407.0261971499356
43	43	175527.0	175627.0	100.0	815.6075543841232	456.51654445351465
44	44	177927.0	178027.0	100.0	924.5854340310276	452.0971742674066
45	45	179327.0	179427.0	100.0	871.0289209941398	438.27571971834425
46	46	187726.0	187926.0	200.0	949.5777221476484	389.31455406037526
47	47	188526.0	189126.0	600.0	964.1341471754448	391.3317058552685
48	48	191125.0	191525.0	400.0	920.759792987192	407.4350843045205
49	49	193125.0	193625.0	500.0	945.4819865061844	408.34857950226666
50	50	194125.0	194425.0	300.0	867.3671353204359	432.8301495850453
51	51	194725.0	195125.0	400.0	910.7645011893084	439.28582950208073
52	52	195325.0	195525.0	200.0	894.3776921436918	440.91639117757694
53	53	195825.0	196025.0	200.0	893.5477303321185	452.5017646446761
54	54	197525.0	197825.0	300.0	874.5359341773402	445.45384938083777
55	55	198724.0	198824.0	100.0	874.071596862796	384.2827484171261
56	56	199024.0	199324.0	300.0	898.8900693682476	424.4437971960501
57	57	202524.0	202724.0	200.0	928.6038892444236	422.1934028292482
58	58	203024.0	203124.0	100.0	956.2240911641562	417.4467124399447
59	59	203524.0	203724.0	200.0	919.2737567961324	430.1248368151702
60	60	204524.0	204724.0	200.0	952.9856082146304	449.0403530076123
61	61	205324.0	205424.0	100.0	979.8858917646112	440.110309392063
62	62	206624.0	206924.0	300.0	908.674933698412	470.72505116489504
63	63	207223.0	207323.0	100.0	954.2765137847692	459.2845710887424
64	64	208023.0	208123.0	100.0	887.0036685988764	476.5392334456756
65	65	208323.0	208423.0	100.0	911.8878382036592	441.1143168650004
66	66	208923.0	209023.0	100.0	872.7538972943507	469.4498124651061
67	67	211323.0	211623.0	300.0	833.9692099389852	462.2741665606517
68	68	211923.0	212223.0	300.0	919.119419367103	465.0309412677656
69	69	214423.0	214523.0	100.0	922.9924747198494	470.4475668941972
70	70	214823.0	215223.0	400.0	966.396891356002	479.988177775187
71	71	216122.0	216322.0	200.0	937.7993631325902	501.9340807330481
72	72	218822.0	219022.0	200.0	867.9831963750479	435.1241589618052
73	73	219722.0	219822.0	100.0	944.5117942296577	430.7553250772137
74	74	220222.0	220422.0	200.0	943.6629217098922	428.1554051368872
75	75	221622.0	222422.0	800.0	972.8562485906752	452.54651368254815
76	76	222622.0	222722.0	100.0	956.5615315973978	447.70016658278223
77	77	223222.0	223522.0	300.0	954.527589529278	472.5326535980328
78	78	223822.0	224122.0	300.0	1016.8543845737788	475.6636342592024
79	79	226321.0	226521.0	200.0	864.1927482087933	432.0044749300742
80	80	226921.0	227121.0	200.0	922.3812932860149	443.37346865549097
81	81	227921.0	228121.0	200.0	883.8190636878052	456.9793115899029
82	82	230021.0	230121.0	100.0	958.8904546206796	453.263486246826
83	83	230829.0	230921.0	92.0	970.0120356621536	441.46757721377486
84	84	231729.0	231829.0	100.0	861.764868837725	502.5715557916248
85	85	235929.0	236229.0	300.0	808.1625788497109	351.7161180961595
86	86	237428.0	237628.0	200.0	768.8362593353397	369.38510181754026
87	87	238028.0	238328.0	300.0	805.8084445738185	381.930792392852
88	88	239028.0	239528.0	500.0	761.9052430596171	377.94074831912354
89	89	239928.0	240028.0	100.0	803.3012074619365	369.13053674708135
90	90	240328.0	240428.0	100.0	882.4709305035213	392.0108512166628
91	91	240728.0	240828.0	100.0	783.9792238745072	353.908086196931
92	92	241828.0	241928.0	100.0	650.9436190172245	376.1888040429629
93	93	243428.0	243528.0	100.0	740.8119899146917	379.7402753121112
94	94	245727.0	245927.0	200.0	695.9279203219894	369.9696863770792
95	95	246527.0	246627.0	100.0	787.7797842241539	345.3970033728472
96	96	246927.0	247027.0	100.0	710.7453040401566	363.556097089934
97	97	248827.0	249027.0	200.0	686.7836445163819	388.08325207264
98	98	250227.0	250327.0	100.0	668.1609358430609	386.9915795711971
99	99	253628.0	253728.0	100.0	744.5581296258918	367.5398307117011
100	100	254928.0	255028.0	100.0	647.767767393668	402.812036000258
101	101	255328.0	255428.0	100.0	665.5127376698699	429.4210625089608
102	102	256028.0	256128.0	100.0	689.7294977533746	399.101807184032
103	103	256728.0	256828.0	100.0	656.1586253484702	381.14944456878766
104	104	258027.0	258227.0	200.0	704.6402933357415	392.9870411860569
105	105	259127.0	259227.0	100.0	655.3513326685297	426.14848009039616
106	106	259427.0	259527.0	100.0	752.9813428186817	454.8219352252592
107	107	259927.0	260027.0	100.0	684.6673026128424	383.60892418552953
108	108	262627.0	262727.0	100.0	643.2221958224046	411.0221411838916
109	109	264927.0	265127.0	200.0	581.5792845909355	439.4809168730953
110	110	265527.0	265627.0	100.0	582.9238157855197	483.1397631977118
111	111	266426.0	266526.0	100.0	585.2434761464234	465.8759227384712
112	112	267626.0	267726.0	100.0	509.83922850056814	446.6066128280607
113	113	268026.0	268126.0	100.0	577.477286930189	429.178783189921
114	114	269726.0	269826.0	100.0	592.7589841414666	412.0088809833314
115	115	271026.0	271326.0	300.0	595.9795769304365	424.6468659034738
116	116	271626.0	271726.0	100.0	622.5588853716143	418.4389934415215
117	117	273226.0	273326.0	100.0	702.2333314408927	414.5233656489668
118	118	273926.0	274526.0	600.0	658.089100621752	432.6838416376973
119	119	276426.0	276525.0	99.0	588.0763838394312	502.9847812133954
120	120	277025.0	277125.0	100.0	659.1247397790257	458.20304796530274
121	121	278425.0	278625.0	200.0	756.5716991908729	441.45449227773
122	122	280325.0	280525.0	200.0	679.8036870168892	461.321133076272
123	123	280925.0	281025.0	100.0	677.1227114470672	444.05626303583057
124	124	281225.0	281325.0	100.0	632.5038473501663	492.5835050872966
125	125	283025.0	283125.0	100.0	561.024518166258	449.7585175495951
126	126	283325.0	283425.0	100.0	564.5926879906194	460.40299164801297
127	127	283625.0	283825.0	200.0	510.2577182992224	469.3997294685196
128	128	284425.0	284525.0	100.0	722.9836119229856	495.9698202590892
129	129	285725.0	285824.0	99.0	952.661556855182	469.0732013853397
130	130	288424.0	288624.0	200.0	745.1830761864501	488.5312051757881
131	131	289024.0	289124.0	100.0	745.521795631894	443.443538765796
132	132	290424.0	290524.0	100.0	673.4981845653305	413.4144178936108
133	133	292024.0	292324.0	300.0	645.9911185505241	423.64654377912666
134	134	293224.0	293324.0	100.0	571.260955143745	407.17032948590617
135	135	294424.0	294524.0	100.0	706.0401936888176	378.4546663455546
136	136	295224.0	295324.0	100.0	675.4835326948938	412.7396303469984
137	137	296623.0	296723.0	100.0	788.4936964538105	452.0114330705452
138	138	297123.0	297623.0	500.0	782.7290732375463	439.3196774043807
139	139	298323.0	298623.0	300.0	795.3068958046235	464.2596460150585
140	140	299823.0	299923.0	100.0	740.0536657603161	415.67462509525984
141	141	300423.0	300523.0	100.0	769.543111857935	387.5443765619288
142	142	301323.0	301423.0	100.0	748.9694537983254	388.378150023909
143	143	302523.0	302623.0	100.0	808.8595015160317	403.9401548869531
144	144	303323.0	303423.0	100.0	736.7222985253454	375.2630725879971
145	145	304323.0	304823.0	500.0	679.0550572574904	447.2224110273791
146	146	309122.0	309222.0	100.0	591.4538508317695	446.84211420718896
147	147	310922.0	311022.0	100.0	646.6180376714735	439.42140562170994
148	148	318321.0	318421.0	100.0	511.3276818629652	456.7807049348911
149	149	319229.0	319321.0	92.0	719.6866535499154	410.2326647514703
150	150	321121.0	321621.0	500.0	666.555693200466	401.3309695076047
151	151	328228.0	328528.0	300.0	656.2403119582477	421.40804532693454
152	152	335428.0	335728.0	300.0	573.3059733780015	414.052201445418
153	153	338027.0	338127.0	100.0	793.3947227855065	394.2102148893406
154	154	340527.0	340727.0	200.0	787.9373651191247	435.5626992234834
155	155	346927.0	347626.0	699.0	896.844573870362	483.3080964973197
156	156	350826.0	351026.0	200.0	899.3822135572549	413.9284125508392
157	157	382929.0	383029.0	100.0	704.7737808352232	375.6055152175486
158	158	383929.0	384029.0	100.0	687.8978874366303	376.667069389114
159	159	386128.0	386228.0	100.0	922.669237934796	427.5333806775503
160	160	387828.0	388128.0	300.0	1021.5337934476712	431.5932590865224
161	161	390228.0	390328.0	100.0	687.805222317126	470.7236000067354
162	162	392328.0	392828.0	500.0	883.1698114920066	440.1114134023114
163	163	395527.0	395627.0	100.0	536.3553510463482	478.64227911510585
164	164	396227.0	396427.0	200.0	653.6327955079759	488.83888680152495
