	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y
0	50.6	51120.0	648.8401806685089	432.1895350759083	651.0493295459207	423.5521167257088	649.9447551072144	427.8708259008083
1	50.7	51220.0	651.013681240386	429.56541134332895	653.9955242393623	421.28899576819646	652.5046027398739	425.42720355576273
2	50.8	51320.0	637.1147829176131	425.399105841085	639.482714063427	416.6958684920726	638.2987484905198	421.04748716657866
3	50.9	51420.0	661.1397749080246	435.7792198922419	664.7576229682433	427.8844687248878	662.9486989381335	431.8318443085647
4	51.0	51520.0	737.0028828938471	426.9962432155857	742.2049875279716	421.7678177361015	739.6039352109095	424.3820304758433
5	51.1	51620.0	742.7536589804783	421.7701781939648	748.1830531078975	416.846530806972	745.4683560441885	419.30835450046834
6	51.2	51719.0	739.265041193877	426.1601209828685	744.49622411999	421.01289233887263	741.8806326569335	423.5865066608704
7	51.3	51819.0	760.6163429561421	424.1384797809796	765.890411117708	419.637315802208	763.2533770369249	421.8878977915936
8	51.4	51919.0	751.7393247202774	426.1776182102071	756.7050364760549	421.2939341777876	754.2221805981658	423.7357761939973
9	51.5	52019.0	757.3995809057899	419.7464252639172	763.5880310443209	415.5711879660441	760.4938059750556	417.6588066149806
10	51.6	52119.0	775.8700999011527	424.43704106726	782.0799856993832	420.7548942568727	778.9750428002677	422.59596766206624
11	51.7	52219.0	774.7932551447363	425.2085986322066	781.8935613905201	421.7773625242537	778.3434082676279	423.49298057823006
12	51.8	52319.0	780.5982115564279	427.78611367064985	787.58973312534	424.4196075255568	784.0939723408841	426.1028605981032
13	51.9	52419.0	777.0299878517822	429.129114702212	783.9190199982357	425.5963740495102	780.474503925009	427.362744375861
14	52.0	52519.0	807.7543988606689	444.49425974158623	815.2528430119467	441.87072055959305	811.5036209363075	443.1824901505897
15	52.1	52619.0	821.2536220122936	442.55312151747785	829.9788345507637	440.8081247248	825.6162282815285	441.68062312113886
16	52.2	52719.0	819.5588084819616	438.62840583896207	827.9656403885658	436.8235236615727	823.7622244352633	437.7259647502674
17	52.3	52819.0	821.3550053342836	449.73913464067647	830.3766918524057	447.8999481326143	825.8658485933448	448.8195413866452
18	52.4	52919.0	793.2269534418836	431.6731282153492	801.4206389643845	429.03009556256274	797.3237962031338	430.3516118889557
19	52.5	53019.0	691.5467543116501	397.157426347052	698.3141319871445	392.01213208957176	694.9304431493972	394.5847792183119
20	52.8	53319.0	667.0675013586168	406.29699426923617	673.9659702330255	400.3880993387757	670.516735795821	403.34254680400585
21	52.9	53419.0	672.6035525673511	407.0331827774133	678.2818223219922	400.89904808400365	675.4426874446716	403.9661154307085
22	53.0	53519.0	701.8275584010863	424.3287118470767	708.709580990128	419.2166159285673	705.2685696956072	421.772663887822
23	53.1	53619.0	663.8344734574017	417.4197895725029	668.0409349483172	410.3134011685521	665.9377042028594	413.8665953705274
24	53.2	53719.0	671.4758283909173	439.4953633285522	676.6730730840786	432.7074780176616	674.074450737498	436.1014206731068
25	53.3	53819.0	724.8246196377563	415.967212602194	731.9671726381599	411.6316165533477	728.3958961379576	413.7994145777709
26	53.6	54119.0	717.6975104236776	421.3542294718272	724.5696318628469	416.6414645445854	721.1335711432621	418.9978470082064
27	54.0	54519.0	778.8397219376202	450.7457834971842	787.0609070945532	447.3575231072474	782.9503145160867	449.0516533022157
28	54.1	54619.0	806.7234415610867	456.7129619725459	815.0220994083807	454.20305654601447	810.8727704847337	455.45800925927983
29	54.2	54719.0	784.9257763145832	438.6809157624317	793.5900944965606	435.8981463227194	789.2579354055721	437.2895310425753
30	54.5	55019.0	765.8384434355821	453.4877563768506	772.9278441238421	449.5114680262237	769.383143779712	451.49961220153705
31	54.6	55119.0	752.0567067874946	472.9494402318715	758.5173246553776	467.8370899520305	755.2870157214359	470.393265091951
32	54.7	55219.0	756.2667361421062	465.4221873122608	762.5771956778246	460.5586500943153	759.4219659099658	462.990418703288
33	54.8	55319.0	750.3229195568081	470.2748299377716	756.3675017859973	465.0271861112376	753.3452106714026	467.6510080245047
34	54.9	55419.0	732.4563962197944	465.2635315870264	738.5382304375438	459.68550912312776	735.497313328669	462.47452035507706
35	55.3	55819.0	716.8330693782735	472.0913477513093	722.3240453921856	465.6119360993526	719.5785573852296	468.8516419253309
36	55.4	55919.0	708.4603976025667	462.6015366314051	713.8412653222716	456.0500808089068	711.150831462419	459.32580872015575
37	55.5	56019.0	734.5568825829108	450.2785640710952	741.5647621259948	445.2402399679592	738.0608223544524	447.7594020195271
38	55.6	56119.0	750.3443157371038	441.30443432914245	758.0109458952575	437.166414180459	754.1776308161803	439.2354242548003
39	55.7	56219.0	749.4493759613822	440.5778838719821	756.634183199852	436.2918726506184	753.0417795806169	438.4348782613001
40	55.8	56319.0	745.3492882962476	445.4461373496377	751.921206895903	440.7012180112963	748.635247596075	443.0736776804669
41	55.9	56419.0	744.2022772976009	436.2441942927102	751.2579090488283	431.8595232512324	747.7300931732144	434.0518587719712
42	56.0	56519.0	740.4652610723609	430.845830581565	748.0698957858236	426.7198827759005	744.2675784290919	428.7828566787328
43	56.1	56619.0	741.8420696137348	445.6280983906328	747.8535499351657	440.56523766178486	744.84780977445	443.0966680262086
44	56.2	56719.0	730.6979990115686	434.60497448211134	737.561099183575	429.8693157681937	734.1295490975716	432.2371451251524
45	56.3	56819.0	744.093492516385	438.7860257735833	751.8035472104013	434.5818623892086	747.9485198633931	436.6839440813959
46	56.4	56919.0	743.7819192803686	433.7507308040507	751.141696153158	429.5821795973902	747.461807716763	431.6664552007204
47	56.5	57019.0	740.2769289039662	433.4324272909412	747.5018126835889	429.08774320814985	743.8893707937772	431.2600852495454
48	56.6	57119.0	737.2330015367277	443.0237359775636	744.092818528508	438.2064479913154	740.6629100326179	440.6150919844394
49	56.7	57219.0	737.335465542296	441.3939214809525	743.2948025443536	436.3490980434833	740.3151340433246	438.8715097622178
50	56.8	57319.0	730.3895802748356	423.97779185553054	736.4305503490459	419.2096976455542	733.4100653119402	421.5937447505423
51	56.9	57419.0	731.3207333606844	437.6081106294906	738.243197695344	432.81067097029927	734.781965528014	435.2093907998949
52	57.0	57519.0	816.6828066283988	460.3509716896535	825.5064667539343	457.8945045986135	821.0946366911661	459.1227381441332
53	57.1	57619.0	810.7125227990251	457.8851392000941	818.305218110489	454.9055692163901	814.508870454757	456.3953542082421
54	57.2	57719.0	801.8489652838804	444.6827581643266	809.2038043031154	441.6541713301352	805.5263847934981	443.1684647472308
55	57.3	57819.0	800.9939735254147	446.8404900497693	808.3933160437499	443.7366149523473	804.6936447845821	445.288552501058
56	57.4	57919.0	833.630788958591	465.7317689186672	841.6248282353408	463.4026123591554	837.6278085969659	464.56719063891126
57	57.5	58019.0	820.9375968941397	465.6287935987122	828.7538265694666	462.86240773422185	824.845711731803	464.2456006664669
