	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y
0	37.8	38645.0	813.6540836560692	453.8500925499328	819.8143907340544	450.77301270562106	816.7342371950613	452.3115526277768
1	37.9	38745.0	752.8845118331346	364.7502192701112	761.0809360660393	362.3862115345765	756.9827239495868	363.56821540234375
2	38.0	38845.0	743.3585727862463	387.0920258829855	751.3220956270492	383.81359330973214	747.3403342066475	385.4528095963589
3	38.1	38953.0	764.302021318186	379.7713659432424	773.2298875198829	377.6141101712109	768.7659544190345	378.6927380572267
4	38.2	39053.0	761.4436927382015	394.6004111066063	768.5243708006533	391.4903869884666	764.9840317694275	393.04539904753625
5	38.3	39145.0	756.8981582416565	399.923320936656	764.0530590604559	396.5383201079694	760.475608651056	398.2308205223128
6	38.4	39245.0	798.4586552419521	382.4713223132128	805.9584518598272	381.0703965572504	802.2085535508897	381.77085943523167
7	38.5	39345.0	789.1044731536458	419.8178637308187	798.1636002632447	417.4876762791667	793.6340367084448	418.6527700049926
8	38.6	39453.0	779.5366119892427	445.069611192738	786.814565635686	441.1420340644502	783.1755888124641	443.1058226285938
9	38.9	39745.0	703.2539386001807	386.5182855814055	709.6681709596538	381.5445056285727	706.4610547799166	384.03139560498914
10	39.0	39853.0	754.9829096833466	419.9447963624405	763.688531336627	416.125040010192	759.3357205099865	418.0349181863164
11	39.5	40353.0	693.6142291572932	461.3158914315866	697.4135865835193	453.7887185977516	695.513907870406	457.5523050146689
12	39.6	40453.0	685.9054931898827	444.4565903579961	690.3453269916495	437.17274420373343	688.1254100907656	440.8146672808645
13	39.7	40553.0	640.335951163748	445.1713358071671	643.9809174640656	436.347408331708	642.1584343139066	440.7593720694374
14	39.8	40653.0	581.8937139743924	457.0000558836821	582.8572763805348	445.40809670492126	582.3754951774633	451.2040762943015
15	40.9	41753.0	672.4986031256866	388.42903285588	676.1221240492102	381.7392766718132	674.3103635874481	385.0841547638466
16	41.8	42653.0	680.1650474269672	402.5026241254792	683.2955257858958	395.5357519728864	681.7302866064315	399.0191880491829
17	41.9	42753.0	661.4655917628955	401.3097166275221	664.1610926232452	393.7450434782578	662.8133421930702	397.52738005289
