	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y
0	39.0	40601.0	513.3734571418632	397.170485047166	515.8087812644524	385.23711410870754	514.5911192031574	391.2037995779369
1	39.1	40701.0	517.7032876522853	397.2713997904471	519.6822930235312	385.3217748049998	518.692790337908	391.2965872977237
2	39.3	40901.0	692.6874843154218	417.4719190082898	699.6160447929715	411.8071057188054	696.1517645541966	414.6395123635476
3	39.4	41001.0	697.4131238795219	386.4861252690545	703.7147257286528	381.60111593747615	700.5639248040872	384.0436206032653
4	39.5	41101.0	726.6532045124467	402.8281596405208	734.7464198299353	398.9298784327984	730.699812171191	400.87901903665954
5	39.6	41209.0	719.584850410366	412.838173317467	726.4312302494363	408.1789593161627	723.0080403299007	410.5085663168151
6	39.7	41309.0	739.2993243215012	418.2333417081964	744.2069062122221	413.5126439712322	741.7531152668619	415.8729928397142
7	39.8	41401.0	716.9964591003113	408.4775566615608	721.6063359906198	403.2850274001121	719.3013975454655	405.88129203083633
8	39.9	41501.0	712.3050453909328	411.0842684556098	716.5259734096236	405.5467811040573	714.415509400278	408.3155247798335
9	40.0	41601.0	696.4568579270311	403.3197330384852	700.6411667118218	397.538475636227	698.5490123194259	400.42910433735614
10	40.1	41709.0	708.1445608714799	412.74555876078455	713.1685725290632	407.0740219250185	710.6565667002714	409.9097903429014
11	40.2	41809.0	721.1010223526656	417.6898270873938	727.0970418294369	412.5488532862644	724.0990320910512	415.119340186829
12	40.3	41901.0	720.0440270725355	417.35541723947097	724.0094739994593	411.4491358698223	722.0267505359972	414.4022765546467
13	40.4	42001.0	797.5889598741276	432.7296058090617	805.3927890332493	430.122434374978	801.4908744536884	431.42602009201954
14	40.5	42101.0	728.5231741269974	421.4040136694967	734.317517210969	416.53872395468034	731.4203456689835	418.97136881208826
15	40.6	42209.0	755.41698286886	426.64681698758943	761.8959559582582	422.7452558482684	758.6564694135586	424.6960364179288
16	40.7	42309.0	725.3798735445032	423.1060118175526	729.7950664644263	417.7063691421439	727.5874700044645	420.4061904798481
17	40.8	42401.0	739.7250103799822	421.0022644051813	746.1352485115605	416.67569299871	742.9301294457712	418.8389787019454
18	40.9	42501.0	721.2355006118286	419.6372189469967	726.041364752832	414.2930667357419	723.6384326823303	416.9651428413692
19	41.0	42601.0	747.0871848927978	417.42541293537016	752.8282597661474	413.25147820862026	749.9577223294726	415.338445571995
20	41.1	42709.0	727.0889137425106	419.805816297621	731.9656982599705	414.689940930552	729.5273060012408	417.24787861408646
21	41.2	42809.0	751.9847879491409	411.87205564416166	757.788255596281	407.9995545352411	754.8865217727106	409.9358050897013
22	41.3	42901.0	730.2189217863836	417.262528389078	736.6261946547148	412.7879814685977	733.4225582205487	415.02525492883774
23	41.4	43001.0	782.1183517544944	421.1496918592955	788.7438475735506	418.2284121693902	785.431099664022	419.6890520143427
24	41.7	43309.0	735.1264700619338	422.0985405912449	745.2227612967914	418.3945300485242	740.1746156793627	420.24653531988434
25	41.8	43401.0	818.1644791984077	444.8059727278508	824.5839945240805	442.1197477514688	821.3742368612438	443.4628602396595
26	41.9	43501.0	781.5909563362891	430.4549282178681	787.7738278617244	426.8313305158222	784.6823920990065	428.6431293668449
27	42.0	43601.0	774.2636673731786	437.8917187818468	783.1615335193251	434.9180745536193	778.7126004462516	436.404896667733
28	42.1	43709.0	767.6676537201449	420.4342353514056	776.2686049278021	417.4949019472196	771.9681293239734	418.9645686493126
29	42.2	43809.0	769.5724658104956	422.5395012743283	776.7924276280928	419.1624497234087	773.1824467192941	420.8509754988684
30	42.3	43901.0	751.3127926037731	414.37724270249686	758.8112508960515	410.638026695654	755.0620217499122	412.5076346990754
31	42.4	44001.0	757.7184005984084	406.8410936332887	765.6118719837535	403.6525262316629	761.6651362910809	405.2468099324757
32	42.5	44101.0	779.4865729406159	427.3218589078575	785.9560652829252	423.7933324255165	782.7213191117697	425.5575956666869
33	42.6	44209.0	761.1049089478455	421.11788252961526	769.0241096992916	417.7213217899208	765.0645093235686	419.4196021597679
34	42.7	44309.0	783.8239696631119	422.2325803131303	792.9829848723925	419.8595543169408	788.4034772677518	421.0460673150353
35	42.8	44401.0	744.4657394430824	405.5066414782491	753.3413428872109	402.1420630586493	748.9035411651464	403.8243522684493
36	42.9	44501.0	766.8057910800563	421.1361851753487	775.9160950765634	418.28765515223967	771.3609430783099	419.7119201637942
37	43.0	44601.0	761.6921592461126	419.4526161190484	769.6042069976345	416.13487993469766	765.6481831218733	417.7937480268728
38	43.1	44709.0	750.0174604036735	417.01086180533656	758.6610110070515	413.7073314848517	754.3392357053622	415.3590966450941
39	43.2	44809.0	741.3153229944561	419.3432007887389	747.5568921034746	414.8349576233914	744.4361075489652	417.0890792060652
40	43.3	44901.0	756.7768992447471	395.3870951141094	764.0596646227115	392.209245962278	760.4182819337293	393.79817053819374
41	43.4	45001.0	710.1225774887087	399.31637718279393	716.1654916244275	394.2925141038753	713.1440345565683	396.80444564333465
42	43.5	45101.0	738.0439961572806	405.85921938863777	743.7420559105577	401.4712718886388	740.8930260339193	403.66524563863817
43	43.6	45209.0	705.8385758146906	408.9789203304588	709.8913977573937	402.9889866063643	707.864986786042	405.9839534684114
44	43.7	45309.0	748.1673407280439	417.8454045340811	753.4918031131741	413.48591559540057	750.8295719206092	415.6656600647408
