	Unnamed: 0	starttime	endtime	duration	endx	endy
0	0	75018.0	75218.0	200.0	1038.356622099029	631.2961381358056
1	1	75418.0	75518.0	100.0	1083.5672895070854	646.8991087876209
2	2	75718.0	76018.0	300.0	1049.0334502447351	630.2005655107877
3	3	76218.0	76618.0	400.0	1103.0264445604685	638.5131482294798
4	4	76818.0	78518.0	1700.0	1062.0895054638393	634.6471894704625
5	5	79318.0	80018.0	700.0	1024.7741564190517	634.2102820597324
6	6	80218.0	81817.0	1599.0	1003.9575179769832	611.3000168974897
7	7	82617.0	83017.0	400.0	1054.5511997654603	633.5696356402818
8	8	83217.0	83317.0	100.0	1019.9912390225968	619.812263066678
9	9	83717.0	84517.0	800.0	1051.4435189999674	626.2175010653702
10	10	84717.0	85717.0	1000.0	1032.354719887294	594.9219059169553
11	11	116219.0	116319.0	100.0	1195.443125684646	634.82508765842
12	12	118618.0	118718.0	100.0	1198.9966800626862	684.9869074190065
13	13	121918.0	122018.0	100.0	1311.6559119238614	818.0353088873651
14	14	125118.0	125218.0	100.0	837.3522382382752	601.5918906463586
15	15	127217.0	127317.0	100.0	820.2474331097417	592.8400019708741
16	16	127717.0	127817.0	100.0	843.4064416852535	528.1767766682829
17	17	132017.0	132117.0	100.0	626.7617915365953	582.5615384538145
18	18	132717.0	133017.0	300.0	796.5017114803659	610.9779316263669
19	19	134217.0	134417.0	200.0	778.8121569283995	555.0519912967079
20	20	143816.0	143916.0	100.0	1139.9981161836974	672.1392474766425
21	21	144216.0	144916.0	700.0	1135.1909763724211	654.3846669379005
22	22	145416.0	145516.0	100.0	1132.0412669684886	652.6609934077906
23	23	146215.0	146415.0	200.0	1121.8778632795302	657.072995755858
24	24	146915.0	147015.0	100.0	1245.055142132802	659.3120954006693
25	25	151215.0	151315.0	100.0	1361.9206575569724	687.0330016975738
26	26	155314.0	155414.0	100.0	1382.331139654448	673.4918746859396
27	27	156114.0	156314.0	200.0	1243.981495969103	632.233079973908
28	28	159214.0	159314.0	100.0	1319.0347598651715	646.7583314220225
29	29	159714.0	159814.0	100.0	1284.4134955083653	606.9428024836726
30	30	185917.0	186017.0	100.0	1091.5225812449646	607.3082722198094
31	31	188217.0	188317.0	100.0	835.8381368419527	575.8175520381391
32	32	189317.0	189517.0	200.0	1000.0134825476852	585.7211318920171
33	33	192816.0	192916.0	100.0	1266.2005901757648	611.7204797996543
34	34	193616.0	193716.0	100.0	1401.7767171474447	640.8051465867933
35	35	198716.0	198816.0	100.0	811.8093712582474	575.5507944474041
36	36	209414.0	209514.0	100.0	847.4999310071785	629.4106124442897
37	37	213814.0	213914.0	100.0	928.6810011933984	687.7290632475078
38	38	214714.0	214814.0	100.0	1131.8217336372225	659.7571818570302
39	39	218313.0	218413.0	100.0	1199.7388512357377	739.293556049016
40	40	218813.0	218913.0	100.0	1181.3259038633264	702.5657709659139
41	41	219213.0	219313.0	100.0	1291.721442312016	623.0652052375702
42	42	220313.0	220413.0	100.0	778.463277961181	636.763555085724
43	43	220713.0	220813.0	100.0	813.0362477397675	691.4509662923956
44	44	223213.0	223813.0	600.0	1089.628384906591	624.708726081141
45	45	225113.0	225213.0	100.0	1027.7057836368067	630.3255716370223
46	46	258718.0	258818.0	100.0	1001.1908736437368	565.7850946625597
47	47	262717.0	262818.0	101.0	1123.4280185452333	675.3032913668949
48	48	277416.0	277616.0	200.0	822.1822609231759	574.0705484372947
49	49	277816.0	277916.0	100.0	801.4459273317476	559.8815672710842
50	50	281316.0	281415.0	99.0	620.7117599862122	661.840482249896
51	51	283015.0	283215.0	200.0	797.6472539534798	552.8223025292748
52	52	287215.0	287515.0	300.0	887.4333434633247	564.581898401313
53	53	287715.0	287815.0	100.0	999.2071202194228	551.0249277522358
54	54	288815.0	289015.0	200.0	1100.8403363687185	661.9550079019668
55	55	293014.0	293114.0	100.0	855.6406613208269	599.7240895473032
