	Unnamed: 0	starttime	endtime	duration	endx	endy
0	0	61663.0	61763.0	100.0	1006.7524864536042	390.50392668097
1	1	62363.0	62563.0	200.0	999.7200281747422	437.6756338868396
2	2	64163.0	64363.0	200.0	1003.1669419576286	476.0645040466733
3	3	64763.0	64863.0	100.0	998.4740885282994	471.8862808416344
4	4	65762.0	66262.0	500.0	1009.65914632861	445.1631506902129
5	5	66462.0	66562.0	100.0	975.9640113590438	432.67762435552606
6	6	66762.0	66862.0	100.0	1026.346437978453	452.4284050906156
7	7	67262.0	67462.0	200.0	1013.5989876870492	454.37865334129776
8	8	68162.0	68962.0	800.0	984.871271103697	460.97729969127766
9	9	69162.0	69262.0	100.0	1023.2054214021056	451.8458184239963
10	10	70162.0	70262.0	100.0	997.1939318558497	470.9769623616248
11	11	70562.0	70762.0	200.0	985.070295756492	461.607297264842
12	12	71462.0	71662.0	200.0	1002.309109951216	417.0509718338336
13	13	100359.0	101059.0	700.0	1039.2142175787938	435.5463313986809
14	14	101259.0	101359.0	100.0	838.8246955108135	427.8092073705053
15	15	102059.0	102259.0	200.0	779.3869111820655	374.7170324695368
16	16	105258.0	105358.0	100.0	1020.5133580370384	386.7510246613893
17	17	105658.0	105958.0	300.0	924.6991670499405	416.5440812932105
18	18	108058.0	108158.0	100.0	893.8367764075401	436.9421750066636
19	19	109958.0	110058.0	100.0	604.2389888204254	508.8765811535809
20	20	112258.0	112358.0	100.0	940.6285918822048	386.6183379630588
21	21	116357.0	116457.0	100.0	1071.719859000557	425.3167107819645
22	22	122562.0	123062.0	500.0	1066.3653416398731	458.8072070221605
23	23	141360.0	141460.0	100.0	681.7465827708687	419.8498240539286
24	24	165362.0	165462.0	100.0	924.2101990353924	375.3050123332737
25	25	167462.0	167562.0	100.0	584.9725164802702	450.33756636448766
26	26	168862.0	168962.0	100.0	546.3248853039275	342.63820764222714
27	27	169362.0	169462.0	100.0	889.9313586611875	408.7381961158793
28	28	172761.0	172961.0	200.0	775.6441260017574	465.1861420278461
29	29	245560.0	245660.0	100.0	637.5122629208574	455.23739700444486
30	30	246960.0	247160.0	200.0	642.6477164040549	450.65699147369673
