	Unnamed: 0	starttime	endtime	duration	endx	endy
0	0	51994.0	52094.0	100.0	832.2512909126392	630.3064261315333
1	1	53493.0	53693.0	200.0	859.010415698442	591.4703551345424
2	2	55993.0	56093.0	100.0	785.6835427175293	604.1995629925058
3	3	56693.0	56893.0	200.0	783.9127537346238	611.1978366419673
4	4	58293.0	58693.0	400.0	921.0552516585346	625.5015452903643
5	5	58893.0	59393.0	500.0	806.7352631289853	608.9707521852674
6	6	84990.0	85090.0	100.0	848.9707263791591	539.9826813701177
7	7	87590.0	87690.0	100.0	952.5569233151008	613.1813192282598
8	8	91289.0	91389.0	100.0	758.040693644867	533.7947565767277
9	9	91689.0	91889.0	200.0	847.6907282253072	575.467811558375
10	10	92089.0	92189.0	100.0	669.9089352882779	551.9188428315523
11	11	92489.0	92589.0	100.0	856.204599653658	568.9754631779222
12	12	92889.0	93089.0	200.0	810.3950103656878	565.801120811421
13	13	93889.0	93989.0	100.0	768.1166487991035	533.6512209008703
14	14	94789.0	94989.0	200.0	741.9428043978372	575.596469484784
15	15	95889.0	95989.0	100.0	775.5576007956245	627.6253907460613
16	16	96389.0	96489.0	100.0	765.9416085844321	621.757259950095
17	17	96889.0	97189.0	300.0	788.4054806731135	608.7086739180479
18	18	97389.0	97589.0	200.0	729.7578657955341	597.8158708438134
19	19	98689.0	98789.0	100.0	768.5002733740596	641.0327199667848
20	20	99788.0	99888.0	100.0	818.3410800496813	610.203941435196
21	21	100788.0	100988.0	200.0	756.3230589490463	609.4286907055717
22	22	102488.0	102588.0	100.0	756.400604933418	565.1851727727707
23	23	103188.0	103488.0	300.0	788.6547692695431	616.842060963614
24	24	104288.0	104388.0	100.0	720.7729589995265	617.5195237587524
25	25	105988.0	106088.0	100.0	1004.8412545483254	625.9198530040047
26	26	106888.0	107188.0	300.0	1071.0502732247437	667.7628461173737
27	27	108288.0	108588.0	300.0	1036.5218058552778	635.725365762094
28	28	109187.0	109287.0	100.0	1050.2658776395897	668.3422701254879
29	29	109488.0	110087.0	599.0	1068.7714971829555	654.8840949008577
30	30	111087.0	111187.0	100.0	1092.447179559323	673.4585869825813
31	31	111787.0	111887.0	100.0	1085.3723848525844	668.4729057006822
32	32	112987.0	113087.0	100.0	1123.1544879458806	665.3065216516001
33	33	113987.0	114087.0	100.0	1094.305227229509	639.4355473247903
34	34	114887.0	115387.0	500.0	1055.8094871719245	661.7615489217308
35	35	118886.0	118986.0	100.0	1026.8125651950786	640.7256440751588
36	36	119786.0	119886.0	100.0	1065.016497921837	666.5671106195853
37	37	122186.0	122286.0	100.0	1011.5665269997552	631.1089685088986
38	38	129294.0	129394.0	100.0	886.7750016509833	581.8564277888765
39	39	131393.0	131493.0	100.0	744.7217291061784	605.6014383605701
40	40	131993.0	132193.0	200.0	888.7968679585381	622.7099379878644
41	41	136993.0	137193.0	200.0	764.5340707918264	549.4334297651604
42	42	137393.0	137593.0	200.0	809.6387786119033	566.5229628140683
43	43	137993.0	138293.0	300.0	800.9604797217896	534.6415007348805
44	44	138493.0	138593.0	100.0	795.2158452272479	574.67740067367
45	45	138793.0	138893.0	100.0	829.9798629765271	574.7217656469805
46	46	139193.0	139293.0	100.0	715.1072149297011	555.2025542514235
47	47	139693.0	139893.0	200.0	831.4176166469443	571.7205952585581
48	48	140493.0	140792.0	299.0	802.2387706092287	660.7989473087923
49	49	141192.0	141392.0	200.0	785.2832175612785	596.8886785654897
50	50	142092.0	142192.0	100.0	779.14342591636	724.5672518088461
51	51	143092.0	143292.0	200.0	838.2783305550471	656.6698356947308
52	52	143692.0	143892.0	200.0	706.9770710109905	581.456968694881
53	53	145392.0	145492.0	100.0	737.1522850445773	626.1493481096463
54	54	146492.0	146792.0	300.0	732.1194066909295	606.0952340237645
55	55	146992.0	147192.0	200.0	708.997795467291	568.1807426675738
56	56	148292.0	148392.0	100.0	711.120230227502	572.2571121687732
57	57	148992.0	149192.0	200.0	622.9993846728288	595.0700139933598
58	58	151491.0	151591.0	100.0	746.0449249834755	599.7439582033867
59	59	153091.0	153191.0	100.0	738.7537556083138	615.0579367847448
60	60	153491.0	153591.0	100.0	751.6013608397927	604.0881943845166
61	61	155091.0	155191.0	100.0	965.5071599377256	669.1953223525534
62	62	155791.0	155891.0	100.0	909.5004083916934	631.6575705043094
63	63	156091.0	156191.0	100.0	970.0878583731294	656.4016491576291
64	64	157291.0	157391.0	100.0	1058.7942333627702	627.6871843337549
65	65	158191.0	158391.0	200.0	1053.2185401572042	647.1565435176582
66	66	158891.0	158991.0	100.0	982.7025759567404	619.6235901213805
67	67	162290.0	162390.0	100.0	980.0574635787854	609.04277476198
68	68	164090.0	164290.0	200.0	1077.773522030429	696.6583754309778
69	69	166590.0	166790.0	200.0	893.9747532235051	589.3555292102164
70	70	169089.0	169190.0	101.0	988.5776766933268	570.8703958279958
71	71	172089.0	172289.0	200.0	904.3316845249371	621.7825183120735
72	72	172489.0	172689.0	200.0	820.4269183187461	598.9014758177532
73	73	175189.0	175389.0	200.0	744.7272572070552	536.5451944260935
74	74	175689.0	175789.0	100.0	741.3416715552263	595.1758452791966
75	75	195187.0	195287.0	100.0	878.8615120068747	591.3373464364214
76	76	200386.0	200486.0	100.0	938.470874102168	586.5312827364571
77	77	201486.0	201594.0	108.0	628.5224544577218	560.2757691470775
78	78	202694.0	202886.0	192.0	634.6702681357889	549.2367015394594
79	79	207694.0	208094.0	400.0	733.4756043254695	568.8072728452685
80	80	208894.0	209094.0	200.0	906.3668192123012	642.8559916240341
81	81	210393.0	210493.0	100.0	670.8161294719398	558.8757006198234
82	82	210793.0	210893.0	100.0	656.060255683092	587.9259637911599
83	83	211493.0	211593.0	100.0	769.0717654510909	604.5691471845724
84	84	211793.0	211893.0	100.0	736.7326051564855	586.325611336289
85	85	212393.0	212493.0	100.0	771.2257704030184	583.6743245274416
86	86	212793.0	212893.0	100.0	897.4086878719345	620.8307065329509
87	87	214593.0	214693.0	100.0	928.2929820650486	579.276998566094
88	88	215993.0	216093.0	100.0	657.0407404126821	573.6538942237869
89	89	216493.0	216893.0	400.0	822.1650491742496	596.7480738528728
90	90	218793.0	218893.0	100.0	955.8425675859908	631.2855562286255
91	91	219692.0	219792.0	100.0	769.371180505401	566.4115164792992
92	92	220292.0	220392.0	100.0	832.66520893894	597.3148406408799
93	93	222692.0	222892.0	200.0	1018.1339331742446	649.9770648777209
94	94	228591.0	228791.0	200.0	714.1269070660345	506.8928417100371
95	95	236590.0	236690.0	100.0	767.3028307656989	700.8370806194564
96	96	237390.0	237490.0	100.0	819.8224309627201	709.7209459166083
97	97	289289.0	289389.0	100.0	887.6860936498131	588.8511396248555
98	98	290489.0	291089.0	600.0	868.6654376213235	593.0979607505333
99	99	294589.0	294689.0	100.0	952.700952119645	620.8345380564751
100	100	294889.0	294989.0	100.0	1012.8320793456556	642.4630082550777
101	101	295789.0	295889.0	100.0	981.4907427367664	624.2743243767801
102	102	298888.0	299088.0	200.0	983.414773407716	639.7589379304229
103	103	300288.0	300388.0	100.0	966.4151919229398	616.6207641415956
104	104	300588.0	300688.0	100.0	953.6093643110509	615.9801268576389
105	105	300888.0	300988.0	100.0	910.985645959252	609.1304565537173
106	106	304188.0	304288.0	100.0	920.6615925842164	606.5603792763277
107	107	307387.0	307488.0	101.0	1012.9036612318648	652.7914572075305
108	108	316087.0	316187.0	100.0	957.2596052600333	654.353273998291
109	109	316686.0	316886.0	200.0	910.7451113306848	679.2156726081944
110	110	317486.0	317486.0	0.0	878.52138274895	611.6123329749018
