	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y
0	61.3	62098.0	878.0354968450173	393.0189756692897	881.2753993942143	393.52024331599455	879.6554481196159	393.269609492642
1	61.4	62198.0	917.693664865529	404.7535585555012	922.6025256087032	406.8607693825192	920.1480952371162	405.8071639690101
2	61.5	62298.0	955.1755169473053	416.21405499438646	961.6796005819084	419.70049325451663	958.427558764606	417.9572741244514
3	61.6	62398.0	948.5019421522462	413.51360431460046	954.9186301580152	416.8332071930717	951.710286155131	415.1734057538358
4	61.7	62498.0	970.096088272064	413.9929315280076	977.0773433668296	418.236962939048	973.5867158194468	416.11494723352735
5	61.8	62598.0	964.5145764152752	410.47900904981833	971.6091201024868	414.6083287281487	968.0618482588812	412.5436688889832
6	61.9	62698.0	954.8026117243484	409.0343153047685	961.5587876159422	412.8003191980469	958.1806996701451	410.9173172514076
7	62.0	62798.0	942.751659625166	404.5126071116803	949.334977161014	407.9840069816324	946.0433183930896	406.2483070466562
8	62.1	62898.0	933.156639836912	404.57368895123886	939.4558900139414	407.7031165092143	936.3062649254264	406.13840273022646
9	62.2	62998.0	846.20152000651	416.638479179196	849.5544259762614	415.9634860502632	847.8779729913857	416.3009826147294
10	62.3	63098.0	850.6689109875394	421.0880100363679	855.0358971235177	420.5784417343581	852.8524040555283	420.8332258853628
11	62.4	63198.0	889.3487051631893	432.0946747149845	896.05537729977	433.35062760328265	892.7020412314794	432.7226511591333
12	62.5	63298.0	869.8146023477462	404.41635394044033	872.9856753072295	404.490207612949	871.4001388274881	404.4532807766945
13	62.6	63398.0	813.1494790338348	392.71802747517376	815.8449953806266	391.2128919035973	814.4972372072309	391.9654596893855
14	62.7	63498.0	892.5235736227937	425.1873706574479	898.3899546701142	426.33750599635374	895.4567641464537	425.76243832690056
15	62.8	63597.0	822.2588930628823	391.62768594801753	825.7460351665577	390.6222764957527	824.0024641147196	391.124981221885
16	62.9	63697.0	906.6653573865304	416.01645416103673	913.6093640015232	418.13951261342817	910.1373606940272	417.0779833872322
17	63.0	63797.0	982.8528550546698	407.6967380851792	990.069875599104	412.56361019384633	986.4613653268868	410.1301741395126
18	63.1	63897.0	980.0233700366032	407.5894568918813	987.9281702668502	412.57882389379535	983.9757701517268	410.0841403928381
19	63.2	63997.0	981.046963988971	404.4838832593294	988.1594307368256	409.38534458216105	984.6031973628984	406.9346139207453
