	Unnamed: 0	starttime	endtime	duration	endx	endy
0	0	44580.0	45580.0	1000.0	832.1536965145503	453.88220030214825
1	1	45780.0	45880.0	100.0	880.6722213913986	453.9075601482016
2	2	46680.0	46880.0	200.0	815.7630489027084	439.58176364666514
3	3	47380.0	48180.0	800.0	797.5480834730906	444.20918539608977
4	4	49079.0	49179.0	100.0	930.4671969492308	454.06346688826375
5	5	49379.0	50079.0	700.0	913.0031809991618	444.9221419214176
6	6	50779.0	51179.0	400.0	866.2332576317461	437.3233708489629
7	7	51379.0	51979.0	600.0	840.0066111059331	449.9168097528548
8	8	53379.0	53679.0	300.0	872.1964570034963	477.99275347203167
9	9	78477.0	78677.0	200.0	741.2492182195582	482.49344499609583
10	10	80877.0	81077.0	200.0	803.1914148635464	444.6747808635956
11	11	82177.0	82677.0	500.0	889.4247318350797	514.8551715532831
12	12	83776.0	84176.0	400.0	841.3585973040563	453.4728913211017
13	13	85876.0	85976.0	100.0	753.2130349123997	413.0969944582321
14	14	86176.0	86376.0	200.0	772.166121587045	426.1373422002304
15	15	86576.0	86976.0	400.0	740.1584195668788	429.8823141197967
16	16	87476.0	87576.0	100.0	733.6359229724304	455.4606328837217
17	17	88576.0	88676.0	100.0	796.0795145505335	439.3600905618816
18	18	89276.0	89376.0	100.0	797.9780039254979	397.9865722914988
19	19	99775.0	99875.0	100.0	978.319220097141	416.1063244315636
20	20	100575.0	100875.0	300.0	980.6644464714776	447.8744591515008
21	21	101475.0	101575.0	100.0	978.3486538632992	448.2568156263158
22	22	104275.0	104875.0	600.0	993.4953905673418	489.85899118747335
23	23	105075.0	105175.0	100.0	963.2210478185024	470.2037112662404
24	24	106473.0	107073.0	600.0	981.0060978216912	445.90486060738687
25	25	107773.0	108273.0	500.0	962.1174847029204	479.4456497142837
26	26	112673.0	112773.0	100.0	977.9086798634318	445.9585487300746
27	27	113373.0	113972.0	599.0	1000.1934657825294	480.8943121282801
28	28	115272.0	115372.0	100.0	977.9516875876362	456.851976063656
29	29	116972.0	117172.0	200.0	1106.584229691488	499.1469261169583
30	30	117880.0	118080.0	200.0	1017.770674836113	442.9166439212428
31	31	118772.0	118880.0	108.0	873.0064100865966	474.1904864141045
32	32	119580.0	119672.0	92.0	1079.7877100657574	470.183057815445
33	33	121080.0	121172.0	92.0	993.6559205120662	456.6796504344737
34	34	121380.0	121472.0	92.0	1046.7994635474442	460.6762410906194
35	35	121880.0	121972.0	92.0	957.5350181681245	425.02818882525565
36	36	122172.0	122380.0	208.0	1035.4626749778197	469.10374555900233
37	37	122672.0	122772.0	100.0	1063.72587014777	464.2411433764744
38	38	125280.0	125480.0	200.0	1111.990795708294	494.1238122934612
39	39	128979.0	129079.0	100.0	937.230860975867	451.4147334788358
40	40	129979.0	130079.0	100.0	1077.4992155496884	486.4837069876879
41	41	130579.0	130779.0	200.0	1057.9039831830282	460.27431550508913
42	42	131279.0	131779.0	500.0	1114.9614083888928	488.6341407800381
43	43	131979.0	132079.0	100.0	1072.7924384415385	471.7593398602044
44	44	134779.0	134879.0	100.0	1047.3276464261637	447.46677827315887
45	45	136478.0	136678.0	200.0	1117.8312461176265	477.14186109096687
46	46	141578.0	141678.0	100.0	1119.4673989904743	451.034342437242
47	47	143478.0	143778.0	300.0	1082.2397491242864	452.1809325731821
48	48	143978.0	144078.0	100.0	1045.3216032782018	446.2464177798642
49	49	148677.0	148877.0	200.0	1027.4481694059125	488.2800278180642
50	50	149477.0	149577.0	100.0	1057.1662496494616	525.1626205811714
51	51	151877.0	151977.0	100.0	1099.3192383076473	541.9360152361003
52	52	156876.0	157076.0	200.0	963.805527691388	471.0429004352008
53	53	175374.0	175574.0	200.0	721.1217156789675	326.68538997580686
54	54	188273.0	188573.0	300.0	957.7474823539004	455.9576063309206
55	55	299476.0	299776.0	300.0	1270.309522302209	486.48373852795777
