	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y
0	56.3	56882.0	857.3000099339447	357.9963337097077	862.2189677600823	359.09319203670776	859.7594888470136	358.5447628732079
1	56.5	57082.0	858.0019351654369	360.2701540247612	862.721586499566	361.1042573485784	860.3617608325014	360.6872056866701
2	56.6	57190.0	850.2280656795831	360.0592177882516	854.5986847320337	360.59937882321634	852.4133752058084	360.3292983057342
3	56.8	57382.0	850.2265712218464	360.8968730802744	854.4328978928365	361.3658204782761	852.329734557342	361.1313467792754
4	57.1	57690.0	923.2737792278128	351.4317801854119	928.9570235909932	354.7499820346826	926.1154014094031	353.0908811100473
5	57.2	57790.0	927.4116611536274	353.798835381165	933.075800199989	357.2100461416765	930.243730676808	355.50444076142094
6	57.3	57882.0	928.1641146411592	353.3221423475235	933.7735181234168	356.7508733627051	930.968816382288	355.03650785511434
7	57.4	57982.0	927.7237467674698	354.9882968100017	933.271104765704	358.33678753776366	930.497425766587	356.6625421738829
8	57.5	58082.0	924.3612976835492	354.5205993792148	930.0244842501836	357.77163634307027	927.1928909668658	356.1461178611428
9	58.1	58690.0	941.9694587112264	359.02120626326587	948.4976038545964	362.8839202758874	945.2335312829111	360.95256326957673
10	58.2	58790.0	942.3229128210972	359.18352247523313	948.7733877079656	363.029234412936	945.5481502645312	361.1063784440847
11	58.3	58882.0	943.0297386218645	359.08155461927134	949.5174707996692	362.97592345102754	946.2736047107668	361.0287390351496
12	58.6	59190.0	881.536091947439	361.98129524118673	887.1744101960483	363.6128512885948	884.355251071744	362.7970732648911
13	58.7	59290.0	885.3675066987217	365.4070230230822	890.9441267909527	367.078609283662	888.1558167448372	366.2428161533721
14	58.8	59382.0	884.586843024888	365.4894056670005	890.2182516277786	367.1328066389058	887.4025473263332	366.3111061529533
15	59.0	59582.0	882.9244472180067	363.7321758407054	888.5441902927878	365.37038123549047	885.7343187553975	364.5512785380981
16	59.1	59690.0	875.2378746500673	363.0684166382694	880.6856083517663	364.4250236890498	877.9617415009161	363.7467201636598
17	59.2	59790.0	877.3867804109508	364.2917747826657	882.9013757633569	365.7062630452407	880.1440780871537	364.9990189139533
18	59.4	59982.0	877.3830108726214	364.41980920742367	882.8443982094298	365.8147966187444	880.1137045410247	365.1173029130842
19	59.6	60190.0	878.1895847428169	364.9676981226077	883.831488183681	366.4204346574222	881.0105364632493	365.6940663900151
20	59.7	60290.0	885.3883033137093	365.2261449840815	890.925890348199	366.90011542304734	888.1570968309543	366.0631302035644
21	59.8	60382.0	882.2648234553453	362.11326636812805	887.7631831815744	363.731994951311	885.0140033184596	362.9226306597197
22	60.1	60690.0	953.195837789122	368.1022721714537	959.4817267714486	372.3239475606245	956.3387822802856	370.2131098660391
23	60.2	60790.0	955.760794407036	367.6147227451584	962.1905634360254	371.9874721512749	958.9756789215304	369.8010974482168
24	60.4	60982.0	969.9640401819448	367.3634946220946	976.6958034030504	372.2711073721836	973.329921792498	369.8173009971392
25	60.5	61082.0	975.0659263816644	367.3708105320067	981.5366952536448	372.4476451396807	978.3013108176544	369.9092278358437
26	60.6	61190.0	975.1310503466848	366.4199007184189	981.62177000651	371.50809596445725	978.3764101765976	368.9639983414381
27	60.7	61290.0	971.7401164551572	366.164309452532	978.250957036046	371.15505917991055	974.9955367456014	368.6596843162214
28	60.8	61382.0	970.637742298098	365.5377628419075	977.0297079476744	370.49462471478097	973.8337251228857	368.0161937783444
29	60.9	61482.0	968.1908370302853	365.74537327522194	974.4453023909444	370.5769505085462	971.3180697106149	368.1611618918842
30	61.1	61690.0	961.1563041166931	367.016306785813	967.278325607179	371.5802454591847	964.2173148619354	369.2982761224987
31	61.2	61790.0	948.3474530789788	366.2071089124436	954.49278754363	370.3410215010777	951.4201203113043	368.2740652067608
32	61.3	61882.0	952.5157692371828	367.0258042206676	958.8045539815968	371.2941106981426	955.6601616093895	369.1599574594051
33	61.4	61982.0	960.9231739331764	368.4366240828604	967.2372883856664	372.9500216943215	964.0802311594214	370.693322888591
34	61.5	62082.0	855.0737609483888	367.5411013051991	858.6468030393517	368.20767853067946	856.86028199387	367.8743899179392
35	61.6	62190.0	852.0655596106662	368.058490777592	855.594000724833	368.5791851376764	853.8297801677495	368.31883795763423
36	61.7	62290.0	850.7177775578149	368.2996265422332	854.308917703279	368.7844388403932	852.5133476305468	368.5420326913133
37	61.8	62390.0	851.9892742997628	368.5318252042714	855.6680528424534	369.0616083219905	853.828663571108	368.79671676313103
38	61.9	62490.0	850.0504108723949	368.9713301882412	853.7375735436083	369.4171116732708	851.8939922080015	369.1942209307561
39	62.0	62590.0	852.1722526716331	368.9870355579707	855.9836096770558	369.5220097225035	854.0779311743446	369.2545226402371
40	78.8	79386.0	764.9829059754984	428.6260370931013	770.9032314080282	425.12440826593496	767.9430686917635	426.87522267951806
41	245.3	245887.0	735.469396790889	431.047618583371	751.1690255568393	429.291345905088	743.3192111738639	430.16948224422936
42	246.9	247487.0	655.7220601252495	393.92651325673074	671.7422485567065	390.2193034759591	663.732154340978	392.0729083663449
43	247.5	248087.0	824.2513929328613	419.7009677183863	840.4954655665512	420.9007150083512	832.373429249706	420.3008413633687
44	249.0	249587.0	780.2859204364685	418.48766849074417	800.1073232640994	419.2861458678986	790.1966218502841	418.8869071793215
45	253.1	253686.0	748.9190067925941	374.0049472513281	765.004907677106	373.8698430556322	756.9619572348496	373.9373951534802
46	254.8	255383.0	886.4374318911171	425.7144344489294	907.0177941791416	430.03828962411296	896.7276130351294	427.876362036521
47	254.9	255483.0	957.9305296230516	451.94294192630974	980.50996840355	458.7170970689916	969.2202490133006	455.33001949765065
48	255.1	255683.0	666.5558671097435	419.9259090437964	682.048468991523	415.9947546062792	674.3021680506331	417.96033182503766
49	275.7	276286.0	643.2515356049533	434.0235812354107	655.1667168991008	428.08998585618014	649.2091262520265	431.05678354579527
50	287.5	288085.0	837.6736637525177	425.5158029873814	863.1316820226887	429.0338568276866	850.4026728876034	427.2748299075338
51	287.6	288185.0	845.2092664472304	430.8875810159402	871.1479845159115	434.6305338001428	858.1786254815711	432.75905740804143
