	Unnamed: 0	starttime	endtime	duration	endx	endy
0	0	41055.0	41255.0	200.0	541.9910032713111	548.8301535660703
1	1	41655.0	41955.0	300.0	539.308649143099	561.9612424227195
2	2	42755.0	42955.0	200.0	597.9903872431246	606.0923028557713
3	3	43155.0	44054.0	899.0	642.6107375197676	610.4751944357745
4	4	44454.0	45254.0	800.0	578.0190591720644	577.6918514609612
5	5	45854.0	45954.0	100.0	537.322343965466	595.2723456730321
6	6	46154.0	46254.0	100.0	547.5503669662318	586.9145956191618
7	7	47354.0	48854.0	1500.0	624.5872408366557	576.106387377686
8	8	49254.0	50054.0	800.0	590.3714220426031	581.105691277436
9	9	50253.0	50354.0	101.0	571.5010157157309	608.0232317675773
10	10	50853.0	51053.0	200.0	607.0089678107074	591.4009781240225
11	11	51253.0	51353.0	100.0	585.1169485459733	593.331772894916
12	12	51953.0	53053.0	1100.0	534.4724852627778	580.3102403456616
13	13	68653.0	68753.0	100.0	581.7027262701863	495.04054179127047
14	14	68953.0	69053.0	100.0	534.7595976208555	478.1313996828324
15	15	69953.0	70053.0	100.0	438.2011302697777	548.8916041384547
16	16	74553.0	74853.0	300.0	410.09371562203296	475.2272157607975
17	17	77252.0	77452.0	200.0	630.8747752922101	509.0731912721868
18	18	86852.0	87151.0	299.0	317.14426544687564	536.9750434892819
19	19	87951.0	88051.0	100.0	438.1769845971753	618.1529500687922
20	20	88251.0	88551.0	300.0	417.844575770465	573.0164639096605
21	21	89551.0	89651.0	100.0	461.0339350029353	619.7107663610677
22	22	90951.0	91251.0	300.0	383.93382454900575	481.8281277315816
23	23	91751.0	91851.0	100.0	456.3556621981962	531.0770811188427
24	24	94151.0	94251.0	100.0	420.2093370953111	587.4201585106825
25	25	97151.0	97250.0	99.0	393.6571845906996	512.7531888836667
26	26	101450.0	101550.0	100.0	507.734981885586	506.58678447129614
27	27	103550.0	103650.0	100.0	308.54841731461863	498.8269154398397
28	28	104250.0	104450.0	200.0	539.461084558268	447.9801184851818
29	29	105750.0	106050.0	300.0	520.4350344174393	421.0044684530964
30	30	106250.0	107150.0	900.0	551.3392729035384	417.7639158891202
31	31	109649.0	109749.0	100.0	565.4617654033366	470.1889791069637
32	32	113249.0	113349.0	100.0	553.4708739235923	551.6309171313561
33	33	114649.0	114949.0	300.0	662.3334561585241	549.4466338517346
34	34	115449.0	115649.0	200.0	679.493631164536	548.5860021326562
35	35	117549.0	117649.0	100.0	657.979092018977	528.1924988241625
36	36	119548.0	119649.0	101.0	635.4350323290932	600.4929775578171
37	37	119948.0	120048.0	100.0	632.4660409394677	630.9080311677059
38	38	120348.0	120548.0	200.0	676.727622490036	572.9476004187962
39	39	122856.0	122948.0	92.0	692.8006123996196	553.1746764407088
40	40	124148.0	124356.0	208.0	683.6149678339892	512.5551157350924
41	41	124856.0	125056.0	200.0	539.5818647755326	469.5725427266647
42	42	125856.0	125956.0	100.0	793.2790069709778	466.9903677562046
43	43	134155.0	134255.0	100.0	449.13279452480776	593.2837274260503
44	44	135855.0	136155.0	300.0	349.9619077899981	464.3557758743625
45	45	136755.0	136855.0	100.0	393.1257749927739	462.9226728239436
46	46	137255.0	137355.0	100.0	357.52428754208404	450.3777875793865
47	47	137554.0	137654.0	100.0	361.71281971590975	486.86837398176135
48	48	139554.0	139754.0	200.0	631.8710560761355	446.02860785235646
49	49	141954.0	142054.0	100.0	331.1135490451024	458.06510664060033
50	50	142854.0	142954.0	100.0	337.5223773994952	499.3903591863704
51	51	143154.0	143354.0	200.0	425.40643168964016	529.1295859399465
52	52	143854.0	143954.0	100.0	443.56526029382496	476.4457085413993
53	53	146354.0	146454.0	100.0	623.9383741045222	463.89235563582
54	54	147853.0	147953.0	100.0	301.59270759495297	481.8423081007079
55	55	149253.0	149353.0	100.0	501.3770701828915	582.8081116911136
