	Unnamed: 0	starttime	endtime	duration	endx	endy
0	0	62515.0	63015.0	500.0	885.2289328682233	369.7624160434592
1	1	64415.0	64615.0	200.0	840.8489257939463	366.1400041637946
2	2	65415.0	65815.0	400.0	844.9516382129091	376.6447893992361
3	3	67115.0	67815.0	700.0	815.5373542334365	366.8524595983856
4	4	68415.0	68615.0	200.0	829.9919193455846	365.4935580200844
5	5	68815.0	69315.0	500.0	842.1157382443896	379.2781219603072
6	6	70015.0	70315.0	300.0	824.7363458285223	374.760827559838
7	7	70915.0	71014.0	99.0	849.010969167657	381.2495543235
8	8	71514.0	71814.0	300.0	797.1127503785359	376.55235945637696
9	9	99412.0	99512.0	100.0	714.6449922991227	407.3032651626857
10	10	99712.0	99812.0	100.0	673.2814453450112	389.8405078415552
11	11	103511.0	103611.0	100.0	685.2909855911354	407.53095267595046
12	12	104611.0	104811.0	200.0	685.6210329467051	408.0213632444894
13	13	105311.0	105411.0	100.0	676.1404524762369	425.937931145718
14	14	107211.0	107511.0	300.0	670.3869055291954	415.22804925249454
15	15	107811.0	108111.0	300.0	674.6119013923867	422.91954169760817
16	16	111011.0	111311.0	300.0	809.0306910032732	411.7012500209829
17	17	114610.0	114710.0	100.0	1024.1267069130995	435.00549149832943
18	18	119510.0	119810.0	300.0	984.240017459358	426.0166931110182
19	19	120110.0	120210.0	100.0	978.9736565761082	416.50446758821215
20	20	120810.0	121410.0	600.0	971.9231773239636	431.965137092704
21	21	122510.0	122610.0	100.0	1017.805703733456	408.47369087825626
22	22	123010.0	123810.0	800.0	1084.906364235773	416.2562868380882
23	23	127917.0	128017.0	100.0	1012.733212219196	393.55065827928206
24	24	128417.0	128517.0	100.0	1081.4052899433054	402.5791267934222
25	25	129517.0	129617.0	100.0	1104.611595745565	410.0985218994384
26	26	130017.0	130117.0	100.0	987.3027235664435	409.71999576881046
27	27	130317.0	130616.0	299.0	1033.1748059118595	418.5885661624198
28	28	131816.0	132116.0	300.0	1066.1637991937455	435.7150301061313
29	29	133316.0	133416.0	100.0	996.1178945655868	433.7916847349453
30	30	134316.0	134416.0	100.0	1104.462826142447	437.7969655672815
31	31	135616.0	135816.0	200.0	1003.7863011410636	422.6016906197801
32	32	136216.0	136516.0	300.0	1020.4869013742097	446.59197870614537
33	33	140016.0	140116.0	100.0	1073.1789814583835	441.6677999862888
34	34	140415.0	140615.0	200.0	1110.106198960852	446.0114549834582
35	35	141015.0	141215.0	200.0	1076.445037104055	425.9865447723506
36	36	142215.0	142515.0	300.0	1079.571821489321	413.9931384378564
37	37	142915.0	143615.0	700.0	1088.9609667224622	421.3235157284728
38	38	144215.0	144315.0	100.0	1119.7475318364895	413.6950480100495
39	39	146215.0	146415.0	200.0	1049.9531479959403	408.5844196624745
40	40	147215.0	147315.0	100.0	1172.1704725573943	427.79744789974313
41	41	148315.0	148515.0	200.0	1121.8116590724337	429.7930383675866
42	42	148915.0	149515.0	600.0	1066.5892758305692	435.34498907398745
43	43	150014.0	150214.0	200.0	1080.1866209167706	421.4815620861126
44	44	150614.0	150714.0	100.0	1104.6889126956269	435.7584803021416
45	45	152014.0	152514.0	500.0	1045.594406584473	442.33090087785126
46	46	152714.0	152914.0	200.0	1009.9398668830672	459.5301314454628
47	47	153414.0	153514.0	100.0	669.2874894697433	452.1627854500552
48	48	154514.0	154614.0	100.0	962.0121445872072	393.7472274053834
49	49	155714.0	155814.0	100.0	1030.5900790592937	402.5826312064862
50	50	172512.0	172712.0	200.0	585.5365245195671	397.0022643867484
51	51	173112.0	173312.0	200.0	693.7396080260447	368.5387049060491
52	52	176912.0	177012.0	100.0	609.0780820628049	367.0630708964328
53	53	178012.0	178112.0	100.0	1003.1762536037426	372.5105926885509
54	54	178412.0	178511.0	99.0	1024.0254633431011	393.0604794787708
55	55	179611.0	179911.0	300.0	614.5263450075221	424.49706144511146
56	56	181011.0	181211.0	200.0	612.0605252323855	415.4672454744312
57	57	182311.0	182511.0	200.0	1000.8763334141192	375.6853771786993
58	58	185411.0	185511.0	100.0	828.4168674789337	375.1928679990192
59	59	188311.0	188410.0	99.0	609.1322002621185	418.4152450015062
60	60	195010.0	195110.0	100.0	812.2933704584041	408.5252817193679
61	61	197010.0	197110.0	100.0	1111.7720475620924	470.3389398853225
62	62	198109.0	198309.0	200.0	680.3272594595281	417.24941303879126
63	63	199409.0	199509.0	100.0	1006.7192969221668	447.767336410122
64	64	199809.0	199909.0	100.0	1049.817454998079	457.6578228197821
65	65	200809.0	200909.0	100.0	1064.420712131137	431.15547917420986
66	66	202117.0	202209.0	92.0	711.218996885635	439.5203781068591
67	67	203909.0	204117.0	208.0	938.846741434656	419.34972838776775
68	68	204709.0	204809.0	100.0	1114.9257936945344	437.16813999028034
69	69	205909.0	206017.0	108.0	537.1483918174002	449.2121848763443
70	70	210017.0	210117.0	100.0	1074.2990942642589	426.61843516295744
71	71	211516.0	211616.0	100.0	759.9509935234954	408.029734997538
72	72	216616.0	216716.0	100.0	855.1399622392529	413.8394553352399
73	73	218316.0	218716.0	400.0	1076.2258312623046	438.7353612843749
74	74	256611.0	256711.0	100.0	765.5863273905088	394.25718127355816
75	75	258811.0	258911.0	100.0	707.9694445539631	413.0341745082898
76	76	261111.0	261311.0	200.0	807.8293226660902	372.4978430349868
77	77	264310.0	264410.0	100.0	742.63776930444	385.1207691148031
78	78	267110.0	267210.0	100.0	830.4022964029278	420.4425433237378
79	79	267710.0	267810.0	100.0	807.1250004246185	386.09888814229214
80	80	268110.0	268210.0	100.0	697.8966646494706	371.30995373956335
81	81	271209.0	271409.0	200.0	787.5359386867927	367.4192567044829
82	82	275714.0	276014.0	300.0	781.0997284556173	370.9879106278698
83	83	277813.0	277913.0	100.0	709.2023480862067	383.0312233934713
84	84	285513.0	285613.0	100.0	785.4562153135832	378.7854588054828
85	85	296816.0	296916.0	100.0	737.30475308422	419.2485352615352
