	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y
0	48.6	49586.0	1052.4859203337148	403.9187431923378	1061.4230933506365	410.5078453636235	1056.9545068421762	407.2132942779808
1	48.7	49686.0	1040.4640936302778	389.3287253251986	1049.3507854424695	395.9816504210063	1044.907439536374	392.6551878731025
2	48.8	49786.0	1045.1054411787186	412.808395953703	1054.5119541453982	419.09531346160907	1049.8086976620586	415.951854707656
3	48.9	49886.0	1071.0405185217544	398.27307834064624	1081.3514743219475	406.1107191435822	1076.1959964218513	402.19189874211423
4	49.0	49986.0	1051.1801273086928	417.50990496225256	1060.9964402964133	424.07235719292	1056.0882838025527	420.7911310775863
5	49.1	50086.0	1044.992642354542	396.5046573396085	1054.7302373514756	403.355531827742	1049.861439853009	399.9300945836753
6	49.2	50186.0	1022.1383741414058	414.46941333039	1031.1801983712198	419.90208471045344	1026.659286256313	417.1857490204217
7	49.3	50286.0	1034.682410753407	414.1659438939582	1043.941735655692	420.08483307772	1039.312073204549	417.12538848583904
8	49.4	50386.0	1056.752875191081	410.7802717587599	1066.5885493728751	417.7963056322914	1061.6707122819782	414.2882886955256
9	49.5	50486.0	1075.3123402056451	406.56013755797886	1087.386266234625	414.8213434349636	1081.349303220135	410.6907404964712
10	49.6	50586.0	1046.776741831838	400.5275752215983	1058.1861449183134	407.89570346590176	1052.4814433750755	404.2116393437503
11	49.7	50686.0	1055.955731138682	404.53929987481206	1067.140442850099	411.9877137482167	1061.54808699439	408.2635068115145
12	49.8	50786.0	1058.1713387555503	402.4196544533388	1069.4252421040992	410.0262916210392	1063.7982904298242	406.2229730371891
13	49.9	50886.0	1068.0158103616732	403.5430139384705	1079.4787827097146	411.4974556483239	1073.7472965356935	407.5202347933974
14	50.0	50986.0	1051.5705069583405	406.31986915797313	1061.8277192790608	413.1526923336901	1056.6991131187006	409.7362807458316
15	50.1	51086.0	1058.602628311234	400.4487937871787	1070.0575487010017	408.12520202044135	1064.3300885061178	404.2869979038101
16	50.2	51186.0	1052.694115450283	404.67221409071846	1064.292763439559	412.0329205745265	1058.493439444921	408.3525673326224
17	50.3	51286.0	1043.973777640089	399.98925756318016	1055.3445763487562	407.081425650708	1049.6591769944223	403.53534160694414
18	50.4	51386.0	1058.7149240747392	406.9150707956709	1070.1983453570017	414.3699316641139	1064.456634715871	410.6425012298925
19	50.5	51486.0	1043.8767027141257	405.1358748706379	1054.868393502832	412.0190770451816	1049.372548108479	408.57747595790977
20	50.6	51586.0	1087.5104723436637	415.0410027321839	1099.467305365456	423.4133063365136	1093.4888888545593	419.22715453434864
21	50.7	51686.0	1074.2579382100544	419.77677976779177	1085.5401631539453	427.3099693609007	1079.8990506820007	423.5433745643461
22	50.8	51786.0	1087.3233086978742	416.9663645152828	1098.7514503811026	425.11667147969433	1093.0373795394885	421.0415179974884
23	50.9	51886.0	1071.1810650825207	409.1919508192606	1082.231042322314	416.9504521975705	1076.706053702418	413.07120150841575
24	51.0	51986.0	1072.03554484266	405.7304384858476	1081.9235867810792	413.1461526650632	1076.97956581187	409.4382955754554
25	51.1	52086.0	1066.9702058527685	400.6439017470852	1076.9982898498315	408.1105657561919	1071.9842478513003	404.37723375163847
26	51.2	52186.0	1040.055222363442	406.5014780798455	1049.255404203981	412.6930706782947	1044.6553132837116	409.5972743790702
27	51.3	52286.0	1070.446741314698	403.0063168478653	1080.074578266374	410.4474400205555	1075.2606597905367	406.7268784342104
28	51.4	52386.0	1089.6750908570707	411.9313581704546	1100.5189315510834	420.0690439437648	1095.0970112040775	416.0002010571097
29	51.5	52486.0	1086.3589268987848	407.5708628284453	1096.80906395323	415.5728189735531	1091.5839954260073	411.5718409009992
30	51.6	52586.0	1087.9961385806969	409.7995497253289	1098.8980053017854	417.9563003668446	1093.4470719412411	413.8779250460869
31	51.7	52686.0	1064.5032079356663	396.5769564600501	1074.8942208024444	404.0123915510838	1069.6987143690558	400.2946740055668
32	52.0	52986.0	1195.6157584766563	523.614182230423	1210.9199127188876	534.3237198076054	1203.2678355977723	528.9689510190144
33	52.4	53386.0	999.0880305770448	495.7723669998268	1010.1597868735918	499.65446815888936	1004.6239087253176	497.71341757935807
34	52.6	53586.0	1110.0090448594724	400.2997741150891	1119.1753253919007	408.9881608788161	1114.592185125688	404.6439674969527
35	52.7	53686.0	1103.2583691207992	413.1689276135155	1112.7923891459188	421.3534121549188	1108.0253791333591	417.261169884217
36	52.8	53786.0	1129.6604458171898	417.00470421820376	1139.3100294784358	426.0795962044264	1134.4852376478132	421.5421502113152
37	52.9	53886.0	1130.6345451443194	435.57288905101217	1140.6642467738857	444.1907938060789	1135.6493959591023	439.88184142854544
38	53.0	53986.0	1121.8034086977057	430.2089978605389	1131.7894256099978	438.7271980665855	1126.7964171538524	434.4680979635621
39	53.1	54086.0	1122.8569992071095	432.8905437196065	1133.2710692513592	441.4682710931552	1128.064034229234	437.1794074063808
40	53.5	54486.0	1076.8757639985272	515.5300610564499	1088.4491873829566	521.4389029970603	1082.6624756907413	518.484482026755
41	53.6	54586.0	1158.269516046256	444.99666193016185	1168.4715078071968	454.2890468266861	1163.3705119267263	449.64285437842375
42	53.7	54686.0	1090.7862930678325	402.5885420995545	1100.254330848545	410.5716076897925	1095.5203119581888	406.58007489467366
43	53.8	54786.0	1107.7353229231908	405.545286685358	1117.3465274873276	414.2027826369277	1112.540925205259	409.8740346611427
44	53.9	54886.0	1096.4480602123613	403.20753051812886	1106.059782940615	411.6866821866684	1101.2539215764884	407.4471063523986
45	54.0	54986.0	1098.777178075262	426.9381415458701	1109.4008425529344	434.919348603199	1104.089010314099	430.9287450745345
46	54.1	55086.0	1084.467533230306	412.8091684963991	1094.9893763369432	420.6765984909139	1089.7284547836243	416.7428834936565
47	54.2	55186.0	1099.3144893569497	408.95502077931445	1109.379737849004	417.4780766886701	1104.3471136029773	413.2165487339926
48	54.3	55286.0	1099.8759786084638	406.86649052581066	1110.34572555596	415.5404368169279	1105.1108520822115	411.2034636713693
49	54.4	55386.0	1046.099832096877	417.9786031521251	1055.1940485051734	423.9825923480437	1050.6469403010256	420.98059775008426
50	54.5	55486.0	1074.9676964796054	400.50345184561337	1083.7226786302126	408.135911175772	1079.3451875549097	404.3196815106927
51	54.6	55586.0	1072.0796048796767	416.74760185250767	1081.409767746463	423.6612640016425	1076.74468631307	420.2044329270752
52	54.7	55686.0	1097.9921169327413	420.0879841877706	1108.3815407052916	428.1534227332136	1103.1868288190165	424.12070346049205
53	54.8	55786.0	1072.2850896103405	423.07783797786186	1082.2919143794295	430.10340335405766	1077.288501994885	426.5906206659596
54	54.9	55886.0	1111.4203690002846	403.14722226462	1121.4297160559413	412.1736449355878	1116.4250425281127	407.6604336001039
55	55.0	55986.0	1101.9011246456537	402.6027129843964	1111.9357665876405	411.3122097133229	1106.9184456166472	406.9574613488596
56	55.4	56386.0	1172.4153345359962	518.6216422968936	1186.3713740803437	528.2544780752658	1179.39335430817	523.4380601860795
57	55.5	56486.0	1147.8072152697157	423.8195333817932	1158.9568863676047	433.4184048297493	1153.38205081866	428.6189691057712
58	55.6	56586.0	1107.2974379285076	426.5992252719013	1116.4888943459416	434.6245019973718	1111.8931661372244	430.6118636346364
59	55.7	56686.0	1135.5403283053104	419.8233195711229	1145.369539218581	429.1772656795163	1140.4549337619455	424.5002926253195
60	55.8	56786.0	1126.305965381747	432.7420950410802	1137.0315075286296	441.5847347214525	1131.668736455188	437.1634148812661
61	55.9	56886.0	1133.3760823241637	415.2761450559946	1143.4307054516555	424.81993313530455	1138.4033938879095	420.0480390956496
62	56.0	56986.0	1101.9678281645326	409.2043156313095	1112.1006882519532	417.9737124345009	1107.034258208243	413.5890140329051
63	56.1	57086.0	1105.9124927617338	408.12825262132014	1115.8439306189655	417.03751206913074	1110.8782116903496	412.58288234522536
64	56.2	57186.0	1105.2959069458168	409.6942107218289	1115.4615323664734	418.6133194143585	1110.3787196561457	414.1537650680937
65	56.3	57286.0	1111.476807671388	429.3389228653588	1121.9954066063567	437.7845958045722	1116.7361071388716	433.5617593349654
66	56.4	57385.0	1113.7285221392074	430.6865049376109	1124.381385992713	439.10671369577534	1119.0549540659604	434.8966093166928
67	56.5	57486.0	1118.7039293757823	430.563315089077	1129.4914859563396	439.2171540176454	1124.0977076660606	434.8902345533611
68	56.6	57585.0	1107.060645491235	429.8560073345497	1117.4882859118488	438.0856599489187	1112.274465701542	433.9708336417341
69	56.7	57685.0	1104.0065412403085	429.06548504907937	1114.36842377439	437.1183617247908	1109.1874825073496	433.09192338693487
70	56.8	57785.0	1110.1947432902523	429.7330282960416	1120.7629077418314	438.05350575752	1115.4788255160422	433.89326702678073
71	56.9	57885.0	1106.6122312193077	427.9741158860962	1117.259827429993	436.17265733101857	1111.9360293246505	432.0733866085574
72	57.0	57985.0	1072.8484006215572	426.16108482144415	1083.0876122367847	433.2845528282679	1077.9680064291708	429.722818824856
73	57.1	58085.0	1085.1387439742798	401.6564819261261	1094.6504376073738	409.7901735276524	1089.894590790827	405.72332772688935
74	57.2	58185.0	1094.6113146532543	427.5167724734307	1104.752762583112	435.1471766983256	1099.682038618183	431.3319745858781
75	57.3	58285.0	1100.994029406946	419.6918225284373	1112.1122915749838	428.1036513243302	1106.553160490965	423.8977369263837
76	57.4	58385.0	1092.6004207220458	405.31282521538463	1102.3970026898842	413.5936465528467	1097.4987117059652	409.45323588411577
77	57.5	58485.0	1089.3150937668609	427.5076009916174	1099.8764047745856	435.15265780628016	1094.5957492707237	431.3301293989485
78	57.6	58585.0	1102.555004263078	424.5955074148582	1113.883834626088	432.9639505860351	1108.2194194445833	428.77972900044654
79	57.7	58685.0	1108.7318156037936	428.7141282711905	1119.9313919870683	437.1220941035015	1114.331603795431	432.9181111873459
80	57.8	58785.0	1088.4698331354991	424.3413822887503	1099.6585434043848	432.1927935079095	1094.0641882699415	428.2670878983299
81	57.9	58885.0	1106.1091733973574	427.4441084957957	1117.1985788137474	435.80168876580245	1111.6538761055533	431.6228986307989
82	58.0	58985.0	1098.9018341803176	426.8032773109056	1109.9286424998163	434.9378490957551	1104.4152383400672	430.8705632033305
83	58.1	59085.0	1113.9537071422542	430.8060980605944	1125.3060625655662	439.39410645115584	1119.6298848539104	435.1001022558749
84	58.2	59185.0	1115.505141161285	404.8352872072246	1125.976398591808	414.16500005221263	1120.740769876547	409.50014362971865
85	58.3	59285.0	1097.0255035199348	405.7084220397482	1107.2141509108374	414.2680395593168	1102.1198272153872	409.9882307995324
86	58.4	59385.0	1110.8035630909608	400.2140245884197	1120.8313728442895	409.37391538655385	1115.8174679676254	404.7939699874867
87	58.5	59485.0	1073.165497128695	420.2710550097125	1083.0569522829762	427.2687557476926	1078.1112247058363	423.7699053787027
88	58.6	59585.0	1048.957502120013	408.8702385460234	1057.3602329699331	414.9493141352448	1053.1588675449727	411.9097763406343
89	58.7	59685.0	1092.3197163960751	395.6805657548	1102.1592265380905	404.30792386979874	1097.2394714670827	399.9942448122993
90	58.9	59885.0	1074.8352086196762	411.6669458312135	1085.4778738218636	419.20188069553626	1080.15654122077	415.43441326337495
91	59.0	59985.0	1063.2030032233156	397.7733342760176	1072.680542081	405.2781957174929	1067.941772652158	401.5257649967552
92	59.1	60085.0	1076.364924458575	415.91997834466304	1086.5937590412177	423.31305880046943	1081.4793417498963	419.6165185725663
93	59.3	60285.0	1029.6100207941531	422.2565718892715	1039.4705251266398	427.7756137363877	1034.5402729603964	425.0160928128295
94	59.4	60385.0	1165.694398648738	426.4627385182321	1176.8637541113542	437.1074463925935	1171.279076380047	431.7850924554128
95	59.5	60485.0	1145.2483232978273	436.5257340912904	1156.6937187806	445.983643946078	1150.9710210392136	441.254689018684
96	60.0	60985.0	1021.3118885742535	440.8146133257565	1027.3555364261404	444.5862276533917	1024.333712500197	442.7004204895739
97	60.1	61085.0	1097.3799857737858	413.3203717613917	1105.5475978475035	421.2415357181797	1101.4637918106446	417.2809537397855
98	60.2	61185.0	1086.4622708818642	412.63164663462175	1094.5615424763555	420.0217142810281	1090.5119066791096	416.3266804578248
99	60.3	61285.0	1083.2188952468855	410.9123729241584	1091.3506788097031	418.3126248935116	1087.2847870282949	414.6124989088351
100	60.4	61385.0	1114.1043534643838	428.6490115161555	1122.5410280265903	436.7562774195259	1118.3226907454875	432.7026444678408
101	60.5	61485.0	1107.2735434527067	437.7831663948706	1116.3126835558116	445.4106860061352	1111.793113504259	441.5969262005027
102	60.6	61585.0	1124.8069109299058	421.7837532901323	1133.5611503076534	430.51801110339386	1129.1840306187803	426.15088219676295
103	60.7	61685.0	1155.2169509699754	449.57885144381777	1164.862768258339	458.7286217495748	1160.039859614157	454.1537365966962
104	60.8	61785.0	1139.3442942869954	423.65534343437554	1148.4236782135422	432.7814041785563	1143.883986250269	428.218373806466
105	60.9	61885.0	1147.4357864088422	434.7778317605989	1158.2419044476298	444.11741742976255	1152.8388454282365	439.4476245951808
106	61.0	61985.0	1139.0567496334802	432.5277546197457	1149.8467706069432	441.575579851023	1144.4517601202117	437.0516672353842
107	61.1	62085.0	1136.4091000223534	431.1685623604129	1147.1182914330996	440.16806507690615	1141.763695727727	435.66831371865936
108	61.2	62185.0	1099.95322330481	434.0713191438341	1110.07850621306	441.6829299707175	1105.015864758935	437.8771245572755
109	61.3	62285.0	1094.1182229384888	437.7942718351518	1103.7936241086977	444.98443249725847	1098.9559235235934	441.3893521662051
110	61.4	62385.0	1091.5047670889653	436.6736572381936	1101.1913183500046	443.86861051406754	1096.3480427194852	440.2711338761303
111	61.6	62585.0	1060.6422230859305	411.7569984782529	1070.708597241283	418.7473156862215	1065.6754101636077	415.2521570822371
112	61.7	62685.0	1060.190604736979	414.1570273131035	1070.621016821486	421.1785146608854	1065.4058107792323	417.6677709869944
113	61.8	62785.0	1068.6377975847347	415.58946616074553	1078.8876292790562	422.76949683940745	1073.7627134318957	419.17948150007646
114	62.2	63185.0	1014.748602725853	464.16934454072566	1027.052539030759	469.3971475608441	1020.9005708783062	466.783246050785
115	80.0	80983.0	917.0532547222294	385.8232811131272	922.001733099856	387.3088680768848	919.5274939110428	386.566074595006
116	80.1	81083.0	903.623061357368	386.41939225262416	908.7556236616016	387.5040568280524	906.1893425094852	386.9617245403384
117	80.3	81283.0	1038.394732143662	394.4185998028698	1048.5251544619175	401.3881171974437	1043.4599433027902	397.9033585001568
118	80.4	81383.0	1040.266974937805	512.5806077978087	1054.02086247781	518.4977620207995	1047.1439187078072	515.5391849093041
119	80.5	81483.0	1029.5889997270908	411.83206316588416	1037.7260448811064	417.142512784413	1033.6575223040988	414.4872879751487
120	80.6	81583.0	1022.2188430940802	397.1255149828949	1032.1593806756389	403.2783090291573	1027.1891118848594	400.2019120060261
121	80.7	81683.0	1043.1517328224718	402.427062960325	1053.6336140268793	409.0530852964408	1048.3926734246754	405.7400741283829
122	80.9	81883.0	996.37887309949	401.9208598951561	1005.9946133458064	406.9222187982395	1001.1867432226478	404.4215393466977
123	81.5	82483.0	938.1763323699572	392.9536665248913	944.8000148759598	395.3845480256039	941.4881736229582	394.16910727524765
124	82.0	82983.0	931.066804367332	374.7506237056628	940.0479585542722	378.2820766886885	935.5573814608022	376.51635019717577
125	82.1	83083.0	906.9121808859838	381.1055047742138	914.64589731878	383.2707925159679	910.779039102382	382.18814864509096
126	82.2	83183.0	882.9768893893552	378.320393567298	889.5143566564958	379.66432174191374	886.2456230229259	378.9923576546058
127	82.4	83383.0	889.158227896129	376.08121935621887	895.5567982069423	377.4921441764032	892.3575130515355	376.7866817663111
128	82.5	83482.0	963.818369091135	411.0115405100104	970.0438432582534	413.81585433754617	966.931106174694	412.4136974237782
129	82.7	83682.0	955.2946292240975	398.7374358420104	961.616000960762	401.7508332513157	958.4553150924296	400.2441345466632
130	82.8	83782.0	956.517650350029	398.6284545806604	962.5758380073232	401.4855350582911	959.546744178676	400.0569948194758
131	82.9	83882.0	985.9575594931216	401.2142441963547	993.1804213284668	405.3945369367142	989.568990410794	403.3043905665345
132	83.0	83982.0	967.543774862836	390.4236877365314	973.9911709253396	393.9699792590442	970.767472894088	392.196833497788
133	83.1	84082.0	969.5124832065242	393.3804991372984	976.1210436048852	396.7947527445388	972.8167634057044	395.0876259409186
134	83.2	84182.0	1018.012185379164	401.3272126738411	1026.0832731815356	406.5264883750029	1022.04772928035	403.9268505244219
135	83.3	84282.0	1020.0725774823804	396.5117489769849	1028.3537386501998	402.0086676631197	1024.2131580662904	399.2602083200522
136	83.4	84382.0	1013.801822141982	411.731843969044	1021.292745100357	416.5743942114046	1017.5472836211696	414.15311909022427
137	83.5	84482.0	979.7218561003084	398.7739111044177	986.460841479855	402.5341267736338	983.0913487900814	400.6540189390256
138	83.6	84582.0	959.8486288188242	392.5285788621001	965.5882795046024	395.4647043897512	962.7184541617128	393.9966416259256
139	83.8	84782.0	914.1165311554472	377.43926068111216	919.572431112986	379.3395167359757	916.8444811342166	378.3893887085442
140	83.9	84882.0	945.3931852253712	389.2309112898282	950.4354828840296	391.5663292542411	947.9143340547008	390.3986202720348
141	84.0	84982.0	1010.5223170270724	394.8760432016021	1018.1355316605516	399.8059113283423	1014.328924343812	397.34097726497225
142	84.1	85082.0	1002.8672393550428	390.2810986023957	1009.9708610990195	394.936993621005	1006.4190502270314	392.6090461117004
