	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y
0	76.3	77904.0	800.9169694315774	395.6419173360947	809.3176669648446	394.2526644434093	805.1173181982111	394.947290889752
1	76.4	78012.0	784.758677737605	421.3197630953125	791.0215134286534	418.6463586471296	787.8900955831293	419.98306087122097
2	76.5	78104.0	809.7212909439774	433.8043504637972	818.2483969725259	432.425078355984	813.9848439582519	433.1147144098902
3	76.6	78204.0	781.3393541264934	433.3361661839856	788.8697440148571	430.7963706987702	785.1045490706751	432.06626844137776
4	76.7	78312.0	767.0413037764781	432.5187405712928	774.0659938886478	429.421904369167	770.5536488325628	430.97032247022975
5	76.9	78512.0	821.4989963480859	418.2420452759052	831.5196805770022	417.83044242618047	826.5093384625438	418.03624385104274
6	77.0	78604.0	824.9914784841935	423.0289578724792	834.5355950301839	422.4384499574281	829.7635367571888	422.7337039149536
7	77.1	78704.0	819.330981085567	425.6561853154753	828.724129173215	424.73307650923095	824.0275551293904	425.194630912353
8	77.2	78812.0	825.6749813839945	422.2230694604997	835.3786788778802	421.7025656183949	830.5268301309374	421.9628175394472
9	77.6	79204.0	851.1158171964238	437.1437775615138	860.374469590044	437.0688794370472	855.7451433932339	437.10632849928015
10	77.7	79312.0	905.1913483819352	450.6279938903384	915.473802428455	451.9067988212176	910.3325754051943	451.2673963557779
11	77.9	79512.0	915.0772685167444	433.88718081376726	927.6784968554608	436.4067247392185	921.3778826861022	435.1469527764927
12	78.2	79812.0	875.3902380247912	415.394645008797	885.9145400035497	417.2021595995633	880.6523890141706	416.2984023041801
13	78.3	79904.0	884.4925717119992	424.3815254403332	895.0948782297164	426.11096097233394	889.7937249708573	425.24624320633353
14	78.4	80012.0	883.4129196910138	422.9660036732658	893.9702735475422	424.6594363246151	888.6915966192777	423.8127199989404
15	78.6	80204.0	907.4253407858024	427.4374028077429	918.705843994112	429.9274297412836	913.0655923899571	428.6824162745132
16	78.7	80312.0	901.534091394312	414.86055809039135	914.9056549877422	417.9148722347181	908.2198731910275	416.38771516255457
17	78.8	80404.0	897.5531655062177	430.5350783349991	908.9324670764008	432.30414242450286	903.2428162913094	431.419610379751
18	78.9	80512.0	849.4531792390156	455.7896499997192	859.9523289180946	455.4476309207693	854.7027540785549	455.6186404602442
19	79.0	80604.0	875.3675604295927	454.35905259142	888.6311649725742	455.3789058053631	881.999362701084	454.8689791983914
20	79.1	80704.0	888.0862565570774	458.1686924397532	901.6584709359632	459.5310545456412	894.8723637465207	458.849873492697
21	79.2	80812.0	850.5575729390458	454.2981938902562	862.1580590297798	454.2593613877708	856.3578159844125	454.27877763901336
22	79.3	80904.0	835.2610148485745	433.6075169359937	847.2730678447499	433.81962601974345	841.2670413466622	433.7135714778683
23	79.5	81104.0	925.036259805122	466.15667559833474	935.2608080638888	467.6438963440747	930.1485339345054	466.9002859712047
24	79.7	81312.0	941.8903236149122	461.7213705006965	952.1843526168486	464.0303120035067	947.0373381158802	462.8758412521015
25	79.8	81404.0	943.3782031786976	470.1235773463593	953.217327608758	472.05825060187976	948.2977653937272	471.09091397411953
26	79.9	81512.0	947.3954670736318	465.7276123314304	957.4912138417692	468.0433602369776	952.4433404577004	466.8854862842039
27	80.0	81604.0	958.448602014144	465.4823879729847	968.9485433300532	468.2028837363546	963.6985726720987	466.84263585466965
28	80.1	81704.0	982.463517500836	461.9771469500173	993.736490613334	465.7380011313902	988.1000040570848	463.85757404070375
29	80.2	81812.0	981.2477080789614	461.6190124731864	992.4947979678274	465.33462561058457	986.871253023394	463.4768190418856
30	80.3	81904.0	932.7634947982884	453.12551221813095	943.1813756245024	455.5230121010633	937.9724352113954	454.3242621595971
31	80.5	82104.0	926.5880489632324	464.8502377977909	936.0422004015104	466.42603283084895	931.315124682371	465.6381353143198
32	80.6	82204.0	901.870147397614	455.17174375995376	910.8327194177664	456.11083305511454	906.3514334076904	455.641288407534
