	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	40.4	41092.0	765.941858275684	624.1805789384329	771.1280784358624	616.0360861194131	768.534968355773	620.108332528923	EO-026			Unclassified	0			0	0	1
1	40.9	41591.0	867.8992119006389	405.1420005059766	874.9427712792352	404.679925132084	871.420991589937	404.91096281903015	EO-026		1	Saccade	201			0	0	
2	41.1	41792.0	900.091053703492	424.6000585118818	908.6386835261104	425.14697350408807	904.3648686148008	424.8735160079849	EO-026		1	Saccade	201			0	0	
3	41.2	41891.0	886.9254481334882	422.04139164393206	894.6900186010488	421.9633979250858	890.8077333672684	422.00239478450897	EO-026	1		Fixation	600	890.8077333672684	422.00239478450897	0	0	
4	41.3	41991.0	880.774306570265	429.0041722812025	887.4111618076176	428.2584622446264	884.0927341889412	428.6313172629143	EO-026	1		Fixation	600	890.8077333672684	422.00239478450897	0	0	
5	41.4	42091.0	873.0033983149552	426.878406112248	879.6859500374767	425.9470445631421	876.3446741762158	426.412725337695	EO-026	1		Fixation	600	890.8077333672684	422.00239478450897	0	0	
6	41.6	42291.0	902.1025788723268	422.7800362857239	910.891255431432	423.47840446379166	906.4969171518792	423.12922037475767	EO-026	1		Fixation	600	890.8077333672684	422.00239478450897	0	0	
7	41.7	42391.0	907.639739975472	414.7005030714873	916.5665976772144	415.7645188024585	912.1031688263432	415.2325109369729	EO-026	1		Fixation	600	890.8077333672684	422.00239478450897	0	0	
8	41.8	42491.0	890.7505941342471	395.1185505705909	899.2439849059131	396.0061065591788	894.9972895200799	395.56232856488487	EO-026	1		Fixation	600	890.8077333672684	422.00239478450897	0	0	
9	42.0	42691.0	902.935877233273	372.0769846605366	913.1150730354602	375.1700987818872	908.025475134367	373.623541721212	EO-026		2	Saccade	600			0	0	
10	42.6	43291.0	852.4177326657574	415.93624299709626	861.6976692315432	415.8016547032682	857.0577009486495	415.8689488501821	EO-026		2	Saccade	600			0	0	
11	42.9	43591.0	873.5567605059923	412.4872365169917	883.566959310622	413.3539649737514	878.5618599083068	412.9206007453715	EO-026	2		Fixation	708	878.5618599083068	412.9206007453715	0	0	
12	43.2	43891.0	871.6890897190139	415.1253056376936	881.4120337275538	415.82779211808906	876.5505617232837	415.4765488778913	EO-026	2		Fixation	708	878.5618599083068	412.9206007453715	0	0	
13	43.6	44299.0	900.5376661066709	391.48371120716337	912.3058530970422	394.5106903152427	906.421759601856	392.997200761203	EO-026	2		Fixation	708	878.5618599083068	412.9206007453715	0	0	
14	43.7	44399.0	943.2011830771268	399.6099250514977	955.3536411396228	404.0267260532481	949.2774121083744	401.818325552373	EO-026		3	Saccade	500			0	0	
15	44.1	44799.0	906.3508434076654	412.7485558004983	917.5856318141298	415.2474681748153	911.9682376108976	413.9980119876567	EO-026		3	Saccade	500			0	0	
16	44.2	44899.0	904.3522205117852	418.7041581165623	915.0669346839838	420.76826646734304	909.7095775978842	419.7362122919527	EO-026		3	Saccade	500			0	0	
17	44.7	45399.0	824.1309349038247	448.5717764097788	833.9624320855893	447.0859697643531	829.0466834947064	447.8288730870656	EO-026			Unclassified	0			0	0	2
18	45.5	46199.0	829.6325522632791	418.58849893538087	836.6554131794298	417.1708585652128	833.1439827213547	417.8796787502968	EO-026	3		Fixation	100	833.1439827213547	417.8796787502968	0	0	
19	45.6	46299.0	832.5458382924637	416.84921939401903	839.3531724834882	415.5852542186452	835.9495053879755	416.21723680633215	EO-026	3		Fixation	100	833.1439827213547	417.8796787502968	0	0	
