	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	53.0	53677.0	836.086209846756	405.074213284388	842.0067649224904	404.4691181056892	839.046487384623	404.7716656950386	EO-054			Unclassified	0			0	0	1
1	53.4	54077.0	827.5673203370842	402.0156410207945	832.8059115713243	400.9848779465521	830.1866159542038	401.50025948367306	EO-054	1		Fixation	500	830.1866159542038	401.50025948367306	0	0	
2	53.5	54177.0	827.2410391575955	401.9702342933228	832.5651926049334	400.9689385886539	829.9031158812644	401.4695864409883	EO-054	1		Fixation	500	830.1866159542038	401.50025948367306	0	0	
3	53.6	54277.0	823.2086599661837	401.47327695044544	828.536978054945	400.3326956789647	825.8728190105638	400.902986314705	EO-054	1		Fixation	500	830.1866159542038	401.50025948367306	0	0	
4	53.9	54577.0	838.192508373463	413.8608070908916	843.3447442323354	413.03284815539126	840.7686263028985	413.44682762314136	EO-054	1		Fixation	500	830.1866159542038	401.50025948367306	0	0	
5	54.0	54677.0	872.3611944165001	407.4665569792651	878.9946218552359	407.8869098793839	875.6779081358679	407.6767334293244	EO-054		1	Saccade	0			0	0	
6	54.2	54877.0	870.2114992473664	408.8728854978712	877.0217289800795	409.204837373414	873.6166141137228	409.0388614356427	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
7	54.3	54976.0	867.4108006878901	408.7282287582096	874.2814803425218	408.9992658233836	870.8461405152061	408.8637472907965	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
8	54.6	55276.0	864.0266327460007	412.8627123072836	870.2765860668729	412.70222572840487	867.1516094064361	412.7824690178442	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
9	54.7	55376.0	865.8812244862047	415.3241733346562	872.0957046844618	415.1404921271811	868.9884645853325	415.2323327309186	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
10	55.1	55776.0	865.534821179438	416.032224939192	871.8921057056366	415.8532890897524	868.7134634425373	415.94275701447214	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
11	55.3	55976.0	868.7503789335682	414.92393661117626	875.1945817605592	414.89770489904026	871.9724803470635	414.9108207551082	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
12	55.4	56076.0	867.4831881212885	414.8181417213452	873.8699971442494	414.74845573829015	870.6765926327689	414.7832987298176	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
13	56.1	56776.0	874.7459689885959	411.5358265245115	880.2933481999057	411.53056271245447	877.5196585942509	411.53319461848304	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
14	56.4	57076.0	876.9811974023156	410.0426108779808	883.5924887877586	410.4676048398056	880.286843095037	410.2551078588932	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
15	56.5	57176.0	883.2325015758391	407.89050505282125	889.7489531258507	408.5443819081	886.4907273508443	408.2174434804607	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
16	56.6	57276.0	873.2878873047077	412.5848008895244	879.9357818815724	412.8225965191318	876.6118345931404	412.7036987043281	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
17	56.7	57376.0	879.9141546194078	407.8767923284845	886.4091034764365	408.40958347650417	883.1616290479216	408.14318790249433	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
18	56.9	57576.0	875.3582423062733	405.4600608214807	881.7450571588727	405.9616371739604	878.5516497325733	405.71084899772046	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
19	57.1	57776.0	872.695757892857	422.2594304805425	879.3332341952799	422.4357605890238	876.0144960440686	422.347595534783	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
20	57.2	57876.0	875.9587761675394	422.6475700558115	882.5300073802105	422.85763628807234	879.2443917738751	422.7526031719416	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
21	57.4	58076.0	879.953279672929	422.2348518337791	886.3776816904793	422.5510516647784	883.1654806817039	422.3929517492788	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
22	57.5	58176.0	877.3067055601106	421.7993685405135	883.7159311731394	422.0486941342895	880.5113183666252	421.92403133740135	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
23	57.6	58276.0	878.0515805814099	421.9407724703004	884.4471486432526	422.2049775952899	881.2493646123316	422.0728750327951	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
24	57.7	58376.0	877.9329639995033	421.2632624106502	884.2486248022174	421.52131504206255	881.09079440086	421.3922887263563	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
25	58.0	58676.0	871.7986218096559	421.3942548696672	877.6498948637648	421.26258231680777	874.7242583367101	421.3284185932373	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
26	58.1	58776.0	874.74071474633	420.1840502233824	880.5334188985003	420.2007371008151	877.6370668224152	420.19239366209854	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
27	58.2	58876.0	879.7455703004728	417.2776550987484	885.7203138624046	417.5548436204914	882.7329420814391	417.41624935961977	EO-054	2		Fixation	3999	873.6166141137228	409.0388614356427	0	0	
28	58.6	59276.0	799.9215839772743	397.2502916059784	805.5100231813053	395.0127076368298	802.7158035792901	396.1314996214041	EO-054		2	Saccade	0			0	0	
29	58.8	59476.0	804.5420436142663	398.739750349066	810.4837202769384	396.6766484471151	807.5128819456023	397.7081993980905	EO-054	3		Fixation	300	807.5128819456023	397.7081993980905	0	0	
30	59.1	59776.0	796.9252392932113	395.2388641296216	802.7979696262856	393.09192043008727	799.8616044597488	394.1653922798546	EO-054	3		Fixation	300	807.5128819456023	397.7081993980905	0	0	
31	60.0	60676.0	850.7951992649407	411.9363370775656	855.9696755427765	411.1089251912082	853.3824374038585	411.5226311343868	EO-054			Unclassified	500			0	0	2
32	60.5	61176.0	804.1196661322617	395.4491263407488	812.5248658969161	394.38837075731806	808.322266014589	394.9187485490336	EO-054			Unclassified	500			0	0	2
33	60.6	61276.0	806.6817960485407	395.1798816043017	815.1795868337614	394.20917832925306	810.9306914411504	394.6945299667776	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
34	60.7	61376.0	827.1291165502881	398.7874155586586	836.6582223395086	398.7214903945372	831.8936694448988	398.7544529765978	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
35	60.8	61476.0	824.663040983909	407.1791089481169	833.2434560746259	406.49868906823775	828.9532485292677	406.8388990081774	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
36	61.1	61776.0	818.1274260112134	403.6576430252717	826.5039120446708	402.7850553565575	822.3156690279425	403.22134919091457	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
37	61.2	61876.0	809.2728075140192	403.51386360087474	817.3975437058776	402.2547464686369	813.3351756099484	402.8843050347557	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
38	61.4	62076.0	783.6509846907293	384.6230034189736	791.3170667279479	382.765088629311	787.4840257093387	383.6940460241422	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
39	61.5	62176.0	787.3263911455704	419.9276362732742	793.8971817948515	417.24652696134	790.6117864702111	418.58708161730704	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
40	61.6	62276.0	797.4396486051487	423.52204052017646	803.8981007660494	421.0361526598839	800.6688746855991	422.2790965900301	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
41	62.0	62676.0	809.6898038486069	419.1014702338214	816.3974054257355	417.22343269872965	813.0436046371714	418.16245146627546	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
42	62.2	62876.0	821.943489286549	410.8842007456544	828.7157683032306	409.6095056820078	825.3296287948892	410.2468532138313	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
43	62.5	63176.0	819.941252934406	406.5336784868141	825.9636576877065	405.18655561677485	822.9524553110562	405.8601170517944	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
44	62.6	63276.0	803.034495624607	405.70289154888553	808.59202480042	403.74375157287307	805.8132602125132	404.7233215608794	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
45	62.7	63376.0	833.2753941550825	400.2196953131077	840.0795146475238	399.68673481045	836.6774544013025	399.9532150617787	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
46	62.8	63476.0	810.6647014426592	391.554249868329	817.1156216629098	390.6032334587925	813.8901615527847	391.0787416635607	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
47	62.9	63576.0	810.4228090284986	396.8014702576976	816.5277651666835	395.5919148192472	813.4752870975906	396.1966925384722	EO-054	4		Fixation	2300	810.9306914411504	394.6945299667776	0	0	
48	63.0	63676.0	880.2134088142857	400.2187735562267	888.6978232320937	401.4528378484159	884.4556160231898	400.8358057023215	EO-054		3	Saccade	0			0	0	
