	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	50.9	52682.0	1118.6104666445929	442.3741730744725	1114.6280220516746	449.6651978416617	1116.619244348134	446.01968545806704	HH-053			Unclassified	100			0	0	1
1	51.0	52782.0	1047.3732115207888	396.2007106034793	1043.78714206965	402.1081628326829	1045.5801767952198	399.1544367180811	HH-053			Unclassified	100			0	0	1
2	51.4	53182.0	1025.0049310248808	389.5771918088956	1022.0452316168496	394.8574379754455	1023.5250813208648	392.2173148921705	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
3	51.5	53282.0	1036.213343941901	387.5132043320919	1033.8737884772825	393.2434533585511	1035.0435662095915	390.3783288453215	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
4	51.6	53390.0	1039.6327395810297	382.94099724866703	1039.77912470903	389.575746793712	1039.70593214503	386.2583720211896	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
5	51.7	53490.0	1036.232829393036	384.45500215296704	1036.8206453136331	390.99843909626935	1036.5267373533345	387.7267206246184	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
6	51.8	53582.0	1045.726348129998	387.4450977036825	1046.1710038518809	394.33166155732056	1045.9486759909394	390.8883796305015	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
7	51.9	53682.0	1018.1779648515088	388.64045741045055	1016.2926424160484	393.9620801947692	1017.2353036337788	391.30126880261	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
8	52.0	53782.0	1018.2957129774196	387.3492889796482	1016.5178815640668	392.636623456865	1017.4067972707422	389.9929562182567	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
9	52.1	53890.0	1030.2158577126422	391.796252444208	1028.655551005883	397.46015893499697	1029.435704359263	394.6282056896024	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
10	52.6	54390.0	1043.7370130062195	414.6461650277736	1038.0135361269654	419.3028857435352	1040.875274566593	416.9745253856544	HH-053	1		Fixation	1208	1023.5250813208648	392.2173148921705	0	0	
11	52.8	54582.0	1070.3487492509803	417.6980436032212	1064.959977945718	423.3060427431984	1067.6543635983485	420.50204317320976	HH-053		1	Saccade	0			0	0	
12	52.9	54690.0	1075.4351415789597	420.5953966537935	1069.969112929535	426.3883579723081	1072.7021272542472	423.4918773130508	HH-053	2		Fixation	1000	1072.7021272542472	423.4918773130508	0	0	
13	53.0	54790.0	1090.4574060692514	415.7833678906998	1085.8000913743492	422.21257091183287	1088.1287487218003	418.99796940126646	HH-053	2		Fixation	1000	1072.7021272542472	423.4918773130508	0	0	
14	53.1	54890.0	1091.3198973866736	416.4261751275988	1086.6667691243	422.9073156615443	1088.9933332554867	419.6667453945717	HH-053	2		Fixation	1000	1072.7021272542472	423.4918773130508	0	0	
15	53.3	55090.0	1090.116678516403	415.6480384921953	1085.4729869734467	422.0900791389848	1087.7948327449249	418.86905881559017	HH-053	2		Fixation	1000	1072.7021272542472	423.4918773130508	0	0	
16	53.5	55290.0	1090.508429226538	415.4622258418902	1085.8771547655335	421.9399063072833	1088.192791996036	418.7010660745867	HH-053	2		Fixation	1000	1072.7021272542472	423.4918773130508	0	0	
17	53.7	55490.0	1092.7586320841067	415.9825857848194	1088.0483425964987	422.4996430608575	1090.403487340303	419.2411144228385	HH-053	2		Fixation	1000	1072.7021272542472	423.4918773130508	0	0	
18	53.9	55690.0	1093.0179569750055	416.64313120248	1088.3031060637995	423.1792478790649	1090.6605315194024	419.9111895407727	HH-053	2		Fixation	1000	1072.7021272542472	423.4918773130508	0	0	
19	54.1	55890.0	1011.6333162407844	392.7868910961032	1005.9364359426928	396.9540041126022	1008.7848760917389	394.8704476043527	HH-053		2	Saccade	0			0	0	
20	54.2	55990.0	1013.1147984016092	392.5166911898103	1007.839652020872	396.83017863772176	1010.4772252112408	394.6734349137661	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
21	54.4	56190.0	1023.8221195899584	391.5116487507454	1019.1567419950204	396.3511039826704	1021.4894307924892	393.9313763667079	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
22	54.5	56290.0	1034.6817043818394	392.58565496735935	1030.2704880467788	397.81508646553743	1032.476096214309	395.2003707164485	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
23	54.9	56690.0	1016.8880195638573	392.03377409997216	1012.3915502720664	396.735768553724	1014.6397849179616	394.3847713268482	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
24	55.0	56789.0	1020.7562718497558	393.333805202245	1016.1199956108952	398.1098531066472	1018.438133730325	395.7218291544461	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
25	55.2	56989.0	1021.7239589351252	396.8536286446197	1016.6702448644228	401.5617187736084	1019.1971018997745	399.20767370911415	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
26	55.4	57189.0	1014.075078641174	399.3850331799712	1008.4000367683492	403.71105374412446	1011.237557704762	401.5480434620478	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
27	55.5	57289.0	1036.7186856122405	390.2648319502703	1028.7597659093628	394.5329411806149	1032.7392257608017	392.3988865654426	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
28	55.6	57389.0	1036.948175984632	389.5385912449003	1029.204570669197	393.84766955994775	1033.076373326915	391.69313040242406	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
29	55.7	57489.0	1033.0742218158323	387.9555323584119	1025.3765473113867	392.1637850157033	1029.22538456361	390.0596586870576	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
30	55.8	57589.0	1031.2694336984332	387.5239770260285	1023.5727971052756	391.6848771468626	1027.421115401854	389.6044270864457	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
31	56.0	57789.0	1039.8220516808165	390.92368931558855	1032.269993399452	395.3273671013332	1036.046022540134	393.1255282084608	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
32	56.1	57889.0	1042.4619607960394	390.46155894763615	1034.9652330305478	394.9436069061207	1038.7135969132937	392.7025829268785	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
33	56.4	58189.0	1041.7745111949412	389.5951369970174	1034.4860198323397	394.1333737573591	1038.1302655136403	391.86425537718833	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
34	56.6	58389.0	1031.6160374154706	391.13954695952094	1023.8665490691484	395.2259721719664	1027.7412932423094	393.1827595657436	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
35	56.7	58489.0	1030.6252708935456	391.8826400022944	1022.7248508114634	395.9005650528943	1026.6750608525049	393.8916025275943	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
36	56.8	58589.0	1029.201691977685	390.96626781778986	1021.457823590333	394.98778448464856	1025.3297577840092	392.9770261512193	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
37	56.9	58689.0	1032.6658569403623	392.4132710511807	1024.8422003645935	396.5177727898841	1028.7540286524777	394.4655219205324	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
38	57.2	58989.0	1021.9547845805054	388.9304757850754	1014.9819955728892	393.01686764005615	1018.4683900766972	390.97367171256576	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
39	57.3	59089.0	1029.4435614757456	386.5096762744255	1023.0282678850552	390.89115723373857	1026.2359146804	388.7004167540822	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
40	57.8	59589.0	1033.1939866018784	390.5144229276928	1027.9175337588556	395.4443954348273	1030.5557601803666	392.9794091812601	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
41	57.9	59689.0	1032.9938407385014	390.6323073112642	1027.5617209681848	395.5180169899841	1030.2777808533438	393.0751621506242	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
42	58.0	59789.0	1025.99375881208	390.52548081801615	1020.3572723587756	395.1134687815304	1023.1755155854272	392.8194747997732	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
43	58.1	59889.0	1045.1868799434951	394.2456319855683	1039.513906140823	399.4734901602998	1042.350393042159	396.859561072934	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
44	58.3	60089.0	1037.215747943166	396.6020342547756	1031.5523929613632	401.5160329678003	1034.3840704522645	399.059033611288	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
45	58.4	60189.0	1035.800480276959	395.79205937621447	1030.1294815572246	400.6445174032741	1032.9649809170917	398.2182883897443	HH-053	3		Fixation	4199	1010.4772252112408	394.6734349137661	0	0	
46	58.6	60389.0	1084.18753904883	410.0074497734423	1080.798768480527	416.67984417918274	1082.493153764679	413.3436469763128	HH-053			Unclassified	0			0	0	2
47	59.1	60889.0	1080.85840609805	409.6211833756061	1077.5776278262142	416.20377704996383	1079.218016962132	412.912480212785	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
48	59.2	60989.0	1080.3932257506126	409.409577952832	1077.160377059132	416.0053002457728	1078.7768014048725	412.7074390993025	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
49	59.4	61189.0	1068.9884982524964	405.0440559385465	1064.5081817005696	410.9060953838718	1066.7483399765329	407.9750756612093	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
50	59.7	61489.0	1102.4575695634444	416.9622370687357	1097.1132440979347	423.7143645355716	1099.7854068306892	420.3383008021536	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
51	60.0	61789.0	1071.9720642084355	404.6193306617666	1067.5993071988992	410.8538273038132	1069.7856857036677	407.7365789827899	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
52	60.2	61989.0	1070.7175540255814	404.1599243982702	1066.3401391323548	410.35606413716727	1068.528846578968	407.2579942677188	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
53	60.3	62089.0	1072.7328765142151	402.73604182692856	1068.7358357635596	409.0779405292556	1070.7343561388873	405.90699117809214	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
54	60.4	62189.0	1076.687570331207	402.2955345983543	1072.9697751016188	408.81366196548	1074.8286727164132	405.5545982819172	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
55	60.5	62289.0	1070.2917283744098	401.1416939908844	1066.5053436048995	407.475881066468	1068.398535989654	404.3087875286763	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
56	60.7	62489.0	1102.7589795955566	410.15627805960406	1098.0855633517424	417.2471031367504	1100.4222714736495	413.7016905981771	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
57	60.8	62589.0	1094.7200413442436	409.1565577122349	1090.2641817871468	416.0311486556808	1092.492111565695	412.593853183958	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
58	60.9	62689.0	1080.6897691104332	403.7817313938118	1076.1961822391947	410.1713038442004	1078.4429756748148	406.97651761900624	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
59	61.1	62889.0	1080.132683334855	404.7645645108655	1075.5400345294725	411.0885625212271	1077.8363589321636	407.9265635160464	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
60	61.2	62989.0	1080.423181878518	405.4709547486548	1075.8277974737755	411.79541578339473	1078.125489676146	408.6331852660247	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
61	61.3	63089.0	1080.6846341196874	404.878184432248	1075.9660093978785	411.180927719352	1078.3253217587828	408.0295560758001	HH-053	4		Fixation	2200	1079.218016962132	412.912480212785	0	0	
62	61.5	63289.0	1005.3071302629652	395.8692172370705	1001.218783446958	399.8698642749709	1003.2629568549612	397.8695407560206	HH-053		3	Saccade	0			0	0	
63	61.6	63389.0	1010.339275401621	395.4373105045768	1006.5984987100848	399.6889962035551	1008.4688870558524	397.5631533540659	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
64	61.7	63489.0	1007.3808376455974	397.7309355732697	1003.2512660213752	401.771445895123	1005.3160518334868	399.7511907341964	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
65	61.9	63689.0	1008.1866276635096	396.6178449105988	1004.4874912296918	400.79264207800674	1006.337059446601	398.7052434943026	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
66	62.0	63789.0	1011.7930742985905	395.3226886705831	1008.2274724169556	399.6599840113557	1010.0102733577731	397.4913363409694	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
67	62.1	63889.0	1007.9896108504367	395.9976493829623	1004.2509706553786	400.16501948785634	1006.1202907529074	398.08133443540936	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
68	62.2	63989.0	1007.2784271938892	393.8789856880822	1003.5115242654614	398.0561214543536	1005.3949757296754	395.9675535712178	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
69	62.3	64089.0	1002.1298138654406	394.64442724355575	998.2261341673584	398.60597831246463	1000.1779740163996	396.6252027780104	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
70	62.5	64289.0	1020.3221004892396	395.5761236858577	1016.8590026040474	400.22887650224254	1018.5905515466432	397.9025000940503	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
71	62.6	64389.0	1022.1567763485152	394.3322150819764	1018.7036408599084	399.0963493657035	1020.4302086042115	396.7142822238399	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
72	62.7	64489.0	1017.5486829647832	394.7196779439748	1013.9600180014114	399.2724326378686	1015.7543504830968	396.9960552909217	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
73	62.8	64589.0	1017.8475336766164	396.15451800726777	1013.739443672956	400.6320874182488	1015.7934886747856	398.3933027127583	HH-053	5		Fixation	1200	1008.4688870558524	397.5631533540659	0	0	
74	63.0	64789.0	973.7950271819712	397.4279023142548	969.71786068275	400.3330612691903	971.7564439323608	398.8804817917224	HH-053		4	Saccade	200			0	0	
75	63.1	64889.0	980.3286697138536	400.5358780411952	976.5793520850764	403.8356402680146	978.4540108994644	402.1857591546048	HH-053		4	Saccade	200			0	0	
76	63.2	64989.0	1063.9931835152652	408.57831117520175	1060.754709161445	414.8549348176756	1062.3739463383545	411.7166229964387	HH-053		4	Saccade	200			0	0	
77	63.3	65089.0	1036.4697825030944	403.58055666243337	1033.7195649938972	409.2944459830155	1035.0946737484956	406.43750132272464	HH-053	6		Fixation	300	1035.0946737484956	406.43750132272464	0	0	
78	63.5	65289.0	1034.2785811719136	402.7043037101921	1031.8751319669216	408.4961519269754	1033.0768565694175	405.6002278185838	HH-053	6		Fixation	300	1035.0946737484956	406.43750132272464	0	0	
79	63.6	65389.0	1039.084252079909	397.7287320302429	1037.3170743436383	403.7743372769305	1038.200663211774	400.7515346535869	HH-053	6		Fixation	300	1035.0946737484956	406.43750132272464	0	0	
80	63.7	65489.0	995.7410297487876	389.62345810361046	994.44845040875	394.4924431139129	995.0947400787692	392.0579506087617	HH-053		5	Saccade	0			0	0	
81	63.8	65588.0	1018.4768260427024	386.6619113787618	1017.787690502063	392.4090407137408	1018.1322582723828	389.53547604625135	HH-053	7		Fixation	101	1018.1322582723828	389.53547604625135	0	0	
