	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	56.8	57500.0	996.0103506111644	476.53846127721465	1005.2930225139288	479.6400606931331	1000.651686562546	478.0892609851737	EH-173			Unclassified	0			0	0	1
1	56.9	57600.0	981.2417661974364	471.6289493947376	990.6749488075066	474.7432237127458	985.9583575024714	473.1860865537416	EH-173		1	Saccade	100			0	0	
2	57.0	57700.0	1027.0228538759118	511.1601454555226	1034.4774946555103	514.0711517795538	1030.7501742657105	512.6156486175381	EH-173		1	Saccade	100			0	0	
3	57.2	57900.0	1025.1090042533774	511.5955855122291	1032.5513801439615	514.4167513355703	1028.8301921986697	513.0061684238996	EH-173	1		Fixation	500	1028.8301921986697	513.0061684238996	0	0	
4	57.3	58000.0	1038.4236807716372	511.70943807929865	1046.0880351514518	514.9611273193856	1042.2558579615447	513.3352826993421	EH-173	1		Fixation	500	1028.8301921986697	513.0061684238996	0	0	
5	57.5	58200.0	1040.251120923259	508.5018326479633	1048.302867879325	512.0100304615507	1044.2769944012916	510.25593155475696	EH-173	1		Fixation	500	1028.8301921986697	513.0061684238996	0	0	
6	57.6	58300.0	1029.0787436705264	504.7513122013992	1037.0261877137607	508.0564505500222	1033.0524656921432	506.4038813757106	EH-173	1		Fixation	500	1028.8301921986697	513.0061684238996	0	0	
7	57.7	58400.0	1058.4103335414554	507.69000893106	1066.8937717267934	511.8702583874537	1062.6520526341244	509.7801336592568	EH-173	1		Fixation	500	1028.8301921986697	513.0061684238996	0	0	
8	57.8	58500.0	1074.3906668031048	507.0981267927484	1083.4772083825387	511.93700628081575	1078.9339375928223	509.51756653678217	EH-173		2	Saccade	0			0	0	
9	57.9	58600.0	1066.0044522751691	501.6272063859601	1075.0494024839252	506.37143389709	1070.526927379547	503.999320141525	EH-173	2		Fixation	399	1070.526927379547	503.999320141525	0	0	
10	58.0	58700.0	1061.9845905725726	505.0451642129245	1070.8770535431352	509.543177403166	1066.4308220578537	507.2941708080453	EH-173	2		Fixation	399	1070.526927379547	503.999320141525	0	0	
11	58.2	58900.0	1034.185934822765	498.9202578119452	1042.853854951028	502.74036523753335	1038.519894886896	500.8303115247392	EH-173	2		Fixation	399	1070.526927379547	503.999320141525	0	0	
12	58.3	58999.0	1035.6847818318158	502.2705033034472	1044.320174698335	505.95439919871126	1040.002478265075	504.1124512510793	EH-173	2		Fixation	399	1070.526927379547	503.999320141525	0	0	
13	58.4	59099.0	1022.629855474746	494.803383778968	1031.171016267921	498.3070723241007	1026.9004358713332	496.5552280515344	EH-173		3	Saccade	100			0	0	
14	58.5	59199.0	962.0732794561834	476.7665801201394	970.1024088284502	478.6445645609817	966.0878441423172	477.7055723405605	EH-173		3	Saccade	100			0	0	
15	58.6	59299.0	961.0835811504304	472.9443674712478	969.469335099236	475.03411506821226	965.2764581248329	473.98924126973	EH-173	3		Fixation	100	965.2764581248329	473.98924126973	0	0	
16	58.7	59399.0	955.600319286851	476.9140363152217	963.2917992903205	478.5677676524748	959.4460592885856	477.7409019838482	EH-173	3		Fixation	100	965.2764581248329	473.98924126973	0	0	
17	58.9	59599.0	1006.253457186554	492.7744830235816	1014.2051598680556	495.7616207492656	1010.2293085273049	494.2680518864235	EH-173			Unclassified	0			0	0	2
18	59.0	59699.0	1004.222527188372	486.1383659937258	1012.7436413120272	489.4541285524766	1008.483084250199	487.7962472731013	EH-173	4		Fixation	900	1008.483084250199	487.7962472731013	0	0	
19	59.1	59799.0	1008.6473326719224	494.7233596437855	1016.2650410288596	497.6217061002701	1012.456186850391	496.17253287202783	EH-173	4		Fixation	900	1008.483084250199	487.7962472731013	0	0	
20	59.2	59899.0	1010.0556022936825	490.5920411500236	1018.6363922819968	493.8849516111708	1014.34599728784	492.238496380597	EH-173	4		Fixation	900	1008.483084250199	487.7962472731013	0	0	
21	59.4	60099.0	1010.2347330578727	489.46199171133856	1019.0329190501502	492.8866276150479	1014.633826054012	491.1743096631932	EH-173	4		Fixation	900	1008.483084250199	487.7962472731013	0	0	
22	59.5	60199.0	1009.7479763892864	486.8517346285807	1018.2990680130712	490.258458281518	1014.0235222011788	488.5550964550493	EH-173	4		Fixation	900	1008.483084250199	487.7962472731013	0	0	
23	59.7	60399.0	1012.0665509011684	489.08904876127264	1020.4916672802242	492.41631919189655	1016.279109090696	490.7526839765844	EH-173	4		Fixation	900	1008.483084250199	487.7962472731013	0	0	
24	59.9	60599.0	1000.2931420139392	487.7135200000417	1008.5527992927064	490.7131919405285	1004.4229706533224	489.21335597028514	EH-173	4		Fixation	900	1008.483084250199	487.7962472731013	0	0	
25	60.0	60699.0	930.788884508976	463.706027084735	938.8104431934368	464.64840250348897	934.799663851206	464.177214794112	EH-173		4	Saccade	500			0	0	
26	60.1	60799.0	932.5107951714884	458.304049077357	940.5369806277604	459.47460306743966	936.5238878996246	458.8893260723981	EH-173		4	Saccade	500			0	0	
27	60.5	61199.0	981.1899351675368	492.6882197452324	988.1358569299524	493.92045592214026	984.6628960487444	493.3043378336863	EH-173		4	Saccade	500			0	0	
28	60.6	61299.0	993.3748878456644	473.73571837646807	1001.9645326415196	476.2319705152171	997.6697102435916	474.9838444458426	EH-173	5		Fixation	200	997.6697102435916	474.9838444458426	0	0	
29	60.7	61399.0	1003.0491311770714	475.697243976548	1011.8184744735491	478.5535247957689	1007.4338028253104	477.1253843861584	EH-173	5		Fixation	200	997.6697102435916	474.9838444458426	0	0	
30	60.8	61499.0	993.6045061568816	477.9630885141763	1002.2468605278092	480.4314563256181	997.9256833423456	479.1972724198971	EH-173	5		Fixation	200	997.6697102435916	474.9838444458426	0	0	
31	60.9	61599.0	948.0448112754432	482.5600050259286	955.9630991558862	483.3990261054114	952.0039552156652	482.9795155656702	EH-173		5	Saccade	0			0	0	
32	61.1	61799.0	926.842365604148	488.6087946964964	934.3714092261862	488.7209839802098	930.6068874151672	488.664889338353	EH-173	6		Fixation	200	930.6068874151672	488.664889338353	0	0	
33	61.3	61999.0	935.4623790663944	473.1936964351465	944.1523494839904	474.2507470530896	939.8073642751924	473.7222217441179	EH-173	6		Fixation	200	930.6068874151672	488.664889338353	0	0	
34	61.5	62199.0	996.3260901284984	476.3517402411642	1004.8699918424952	479.3097040734407	1000.5980409854968	477.8307221573024	EH-173		6	Saccade	0			0	0	
