	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	78.1	79774.0	853.7675024584653	610.7364530222911	858.6289239153488	604.4824094252793	856.1982131869066	607.6094312237854	EI-096			Unclassified	0			0	0	1
1	78.5	80174.0	884.3423677132345	633.1270622539489	888.7904189234029	627.7047791172027	886.5663933183188	630.4159206855759	EI-096		1	Saccade	1908			0	0	
2	78.6	80274.0	934.6909936026082	597.0243455958158	942.6668061505588	594.8255356431632	938.6788998765836	595.9249406194895	EI-096		1	Saccade	1908			0	0	
3	78.7	80382.0	846.7595496151413	638.5079393758002	849.6293926128701	631.3965896948152	848.1944711140058	634.9522645353076	EI-096		1	Saccade	1908			0	0	
4	78.9	80582.0	824.9420168330519	616.406792440045	829.1124903408517	609.5137429256389	827.0272535869516	612.9602676828421	EI-096		1	Saccade	1908			0	0	
5	79.2	80882.0	774.3885467853598	633.9309053983194	784.1620928176147	627.3059179257874	779.2753198014872	630.6184116620534	EI-096		1	Saccade	1908			0	0	
6	80.4	82082.0	868.0676104308517	556.158678511468	875.2730953038973	552.4360665982719	871.6703528673742	554.2973725548698	EI-096		1	Saccade	1908			0	0	
7	80.9	82582.0	893.7242917420393	555.061227582718	901.8259428728048	552.3501535615083	897.7751173074216	553.7056905721131	EI-096	1		Fixation	800	897.7751173074216	553.7056905721131	0	0	
8	81.4	83082.0	905.8486198990084	579.9118793832874	913.5718045490552	576.7743972083331	909.7102122240316	578.3431382958103	EI-096	1		Fixation	800	897.7751173074216	553.7056905721131	0	0	
9	81.7	83382.0	876.007726273184	574.0465584838134	882.5939386975379	569.8505965752466	879.3008324853604	571.9485775295299	EI-096	1		Fixation	800	897.7751173074216	553.7056905721131	0	0	
10	81.9	83582.0	836.7899485711619	539.3335073454477	844.9476859552549	535.1233298576668	840.8688172632085	537.2284186015571	EI-096		2	Saccade	800			0	0	
11	82.3	83974.0	843.4457900497669	536.0665474537307	852.2212822254711	532.3286372213565	847.833536137619	534.1975923375434	EI-096		2	Saccade	800			0	0	
12	82.7	84382.0	829.2056798485787	583.0187814872829	833.9815489139169	576.9052657465369	831.5936143812472	579.9620236169096	EI-096		2	Saccade	800			0	0	
13	83.2	84882.0	796.4948002171735	609.4561988173399	800.767550974875	601.5492422088266	798.6311755960243	605.5027205130832	EI-096			Unclassified	1100			0	0	2
