	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	60.8	61515.0	754.2666081821465	397.4402841781719	756.2898478353051	393.37834398958114	755.2782280087254	395.4093140838764	HP-138			Unclassified	700			0	0	1
1	60.9	61615.0	842.0425565780213	383.9006073496293	849.3454144019539	383.97471453020125	845.6939854899877	383.9376609399153	HP-138			Unclassified	700			0	0	1
2	61.0	61715.0	829.209914992946	377.6143110584149	836.2602721290702	377.42088743809126	832.7350935610081	377.5175992482532	HP-138			Unclassified	700			0	0	1
3	61.1	61815.0	875.7188910691933	366.4978773039238	881.8380024709385	368.1533029342863	878.7784467700659	367.3255901191053	HP-138			Unclassified	700			0	0	1
4	61.3	62015.0	940.4871212539058	371.98701809636873	947.7649748735422	375.4477450855444	944.126048063724	373.71738159095656	HP-138			Unclassified	700			0	0	1
5	61.4	62115.0	939.5062576083784	362.11983751243565	946.2571830088916	365.7795524169416	942.8817203086354	363.9496949646888	HP-138			Unclassified	700			0	0	1
6	61.5	62215.0	904.7993467841296	370.7307202030489	911.5336953725296	373.1180903004908	908.1665210783297	371.92440525176994	HP-138			Unclassified	700			0	0	1
7	61.6	62315.0	928.5399129099414	367.3159250247672	935.36399043945	370.54879797082174	931.951951674696	368.9323614977945	HP-138	1		Fixation	100	931.951951674696	368.9323614977945	0	0	
8	61.7	62415.0	899.5148031581904	370.9212593815228	905.4559069019228	373.1123041086835	902.4853550300572	372.0167817451032	HP-138	1		Fixation	100	931.951951674696	368.9323614977945	0	0	
9	61.8	62515.0	885.2289328682233	369.7624160434592	891.7457679368861	371.7041168574136	888.4873504025544	370.7332664504365	HP-138		1	Saccade	0			0	0	
10	61.9	62615.0	868.7146722382852	379.20131380451073	874.7072922148005	380.1370297937789	871.7109822265425	379.6691717991449	HP-138	2		Fixation	300	871.7109822265425	379.6691717991449	0	0	
11	62.0	62715.0	882.6922332399138	372.494941135712	888.915232646448	374.1774887865223	885.803732943181	373.3362149611172	HP-138	2		Fixation	300	871.7109822265425	379.6691717991449	0	0	
