	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	42.1	42780.0	840.1828492671027	442.89616720938494	846.6303178838783	440.58270616947664	843.4065835754899	441.7394366894307	EU-015			Unclassified	0			0	0	1
1	42.2	42880.0	811.3089965788336	436.6521862231896	816.6465850101755	433.2785217534768	813.9777907945044	434.9653539883332	EU-015		1	Saccade	1400			0	0	
2	42.6	43280.0	776.0519298900416	412.4963880330828	780.2418137302802	408.39818804624286	778.146871810161	410.4472880396628	EU-015		1	Saccade	1400			0	0	
3	42.7	43380.0	753.7146073473285	434.6241130067895	755.624808616676	428.54719000863247	754.6697079820025	431.58565150771096	EU-015		1	Saccade	1400			0	0	
4	43.1	43780.0	822.823460483632	473.5035528201642	829.4281896978049	470.3445058284199	826.1258250907183	471.92402932429184	EU-015		1	Saccade	1400			0	0	
5	43.2	43880.0	788.1960055382552	465.731244577403	793.7933875111369	461.4294737077222	790.9946965246958	463.5803591425627	EU-015		1	Saccade	1400			0	0	
6	43.6	44280.0	839.7893781463116	463.906306959194	846.490223674413	461.4144523535829	843.1398009103624	462.66037965638833	EU-015		1	Saccade	1400			0	0	
7	43.7	44380.0	812.1246995960573	463.5389790581984	817.892512486595	459.90692075062987	815.0086060413262	461.7229499044139	EU-015	1		Fixation	400	815.0086060413262	461.7229499044139	0	0	
8	43.9	44580.0	832.1536965145503	453.88220030214825	837.6037129715802	451.0204385187078	834.878704743065	452.4513194104278	EU-015	1		Fixation	400	815.0086060413262	461.7229499044139	0	0	
9	44.1	44780.0	840.3294141076774	465.0225155941433	846.1998510473802	462.22094916797903	843.2646325775287	463.621732381061	EU-015	1		Fixation	400	815.0086060413262	461.7229499044139	0	0	
10	44.2	44880.0	853.661059899421	454.7092327369984	860.3051165002496	452.80561084532434	856.9830881998354	453.75742179116105	EU-015		2	Saccade	0			0	0	
11	44.4	45080.0	838.8539461003259	466.41059155051823	844.3559414224233	463.432902254053	841.6049437613743	464.9217469022855	EU-015	2		Fixation	600	841.6049437613743	464.9217469022855	0	0	
12	44.6	45280.0	846.4400998196655	459.3353577533211	853.2407643247217	457.1645920835888	849.8404320721934	458.2499749184548	EU-015	2		Fixation	600	841.6049437613743	464.9217469022855	0	0	
13	44.8	45480.0	837.4440886181169	446.004594948458	844.3382636524663	443.8969259711119	840.8911761352915	444.9507604597847	EU-015	2		Fixation	600	841.6049437613743	464.9217469022855	0	0	
14	44.9	45580.0	817.5916060696389	456.5041720750281	823.795079356799	453.3320548286595	820.6933427132185	454.9181134518437	EU-015	2		Fixation	600	841.6049437613743	464.9217469022855	0	0	
15	45.0	45680.0	863.7825134655022	461.7571252888201	872.4474073368219	460.5809568091372	868.1149604011616	461.1690410489784	EU-015	2		Fixation	600	841.6049437613743	464.9217469022855	0	0	
16	45.1	45780.0	880.6722213913986	453.9075601482016	890.9292943840188	453.9791077012023	885.8007578877088	453.9433339247018	EU-015		3	Saccade	200			0	0	
17	45.2	45880.0	896.7761799274499	450.3751027907842	906.556564828042	450.7896769435967	901.6663723777456	450.5823898671901	EU-015		3	Saccade	200			0	0	
18	45.3	45980.0	855.5899317968278	468.7349904817155	863.5175426177392	467.03126758486286	859.5537372072832	467.8831290332891	EU-015		3	Saccade	200			0	0	
19	45.6	46280.0	857.20701008571	440.345875111133	866.6349301637055	439.69550884078535	861.9209701247077	440.0206919759589	EU-015	3		Fixation	200	861.9209701247077	440.0206919759589	0	0	
20	45.7	46380.0	876.479479547474	436.1102934739647	886.4955920142187	436.2288490331568	881.4875357808462	436.1695712535607	EU-015	3		Fixation	200	861.9209701247077	440.0206919759589	0	0	
21	45.8	46480.0	826.4858796891563	441.9295671710302	835.4301203513664	440.2771250756349	830.9580000202617	441.10334612333247	EU-015	3		Fixation	200	861.9209701247077	440.0206919759589	0	0	
22	46.0	46680.0	815.7630489027084	439.58176364666514	823.7346681427396	437.354830889888	819.7488585227239	438.4682972682765	EU-015		4	Saccade	0			0	0	
23	46.1	46780.0	836.0334315662303	449.5079159567383	843.001288046532	447.3323830370128	839.5173598063815	448.4201494968752	EU-015	4		Fixation	400	839.5173598063815	448.4201494968752	0	0	
24	46.2	46880.0	832.9798025298406	437.7947210007039	841.0171933394055	436.15565149702337	836.9984979346228	436.97518624886345	EU-015	4		Fixation	400	839.5173598063815	448.4201494968752	0	0	
25	46.3	46980.0	849.2701401320696	435.40685662478313	858.1408047635924	434.5418784497599	853.7054724478307	434.9743675372712	EU-015	4		Fixation	400	839.5173598063815	448.4201494968752	0	0	
26	46.4	47080.0	836.477576063183	426.28202930617545	844.6309717821756	425.1075352444702	840.5542739226788	425.6947822753227	EU-015	4		Fixation	400	839.5173598063815	448.4201494968752	0	0	
27	46.5	47180.0	813.0580594280976	447.0101068257409	821.2655755983307	444.5134049182271	817.1618175132138	445.7617558719838	EU-015	4		Fixation	400	839.5173598063815	448.4201494968752	0	0	
28	46.6	47280.0	779.9295819909879	445.8500356010507	786.4934711893861	441.7803516341631	783.2115265901873	443.8151936176068	EU-015		5	Saccade	0			0	0	
29	46.7	47380.0	797.5480834730906	444.20918539608977	803.7153530850197	440.5416700534952	800.6317182790552	442.37542772479225	EU-015	5		Fixation	800	800.6317182790552	442.37542772479225	0	0	
30	46.8	47480.0	796.3685222616772	447.1805826496546	802.5493008911366	443.3991269539146	799.458911576407	445.2898548017845	EU-015	5		Fixation	800	800.6317182790552	442.37542772479225	0	0	
31	47.2	47880.0	800.6619856863264	459.561575042247	805.7430451786921	455.27203687072176	803.2025154325096	457.4168059564843	EU-015	5		Fixation	800	800.6317182790552	442.37542772479225	0	0	
32	47.3	47980.0	806.7007058268448	454.40059863575976	812.6857758832439	450.7059544825639	809.6932408550439	452.5532765591616	EU-015	5		Fixation	800	800.6317182790552	442.37542772479225	0	0	
33	47.5	48180.0	788.4012095337259	447.7000611777892	794.5504040264772	443.6149688450974	791.4758067801014	445.6575150114431	EU-015	5		Fixation	800	800.6317182790552	442.37542772479225	0	0	
34	47.6	48280.0	805.6334433906362	409.3344656494037	813.4275888519747	407.2187712398388	809.5305161213057	408.2766184446213	EU-015		6	Saccade	699			0	0	
35	47.7	48380.0	895.2565344075977	431.2698874224111	903.9680648174784	431.6955046846721	899.6122996125384	431.48269605354136	EU-015		6	Saccade	699			0	0	
36	47.9	48579.0	841.7349431394734	424.7389326937421	849.5929024162417	423.292894724616	845.6639227778575	424.0159137091789	EU-015		6	Saccade	699			0	0	
37	48.0	48679.0	903.129497435826	444.1014090440906	912.6991218128644	444.7852339534722	907.9143096243454	444.4433214987813	EU-015		6	Saccade	699			0	0	
38	48.3	48979.0	940.4719604612168	456.18375798228686	950.542190925	457.9312836803572	945.507075693108	457.0575208313219	EU-015		6	Saccade	699			0	0	
39	48.4	49079.0	930.4671969492308	454.06346688826375	940.2997082658164	455.461891224956	935.3834526075232	454.7626790566096	EU-015	6		Fixation	1000	935.3834526075232	454.7626790566096	0	0	
40	48.5	49179.0	925.785367291443	450.7244592884019	934.6753672943852	451.7898015959903	930.230367292914	451.257130442196	EU-015	6		Fixation	1000	935.3834526075232	454.7626790566096	0	0	
