	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	73.9	74518.0	1089.097820363721	885.4159173354061	1095.2981376092578	881.5204573503705	1092.1979789864893	883.468187342889	HV-160			Unclassified	0			0	0	1
1	74.2	74818.0	982.8148261965192	606.3195452827204	996.4764966155216	606.8401307482839	989.6456614060204	606.5798380155022	HV-160		1	Saccade	100			0	0	
2	74.3	74918.0	1030.2119026774494	627.9418519134125	1044.3919077809005	629.6890262022259	1037.3019052291754	628.8154390578194	HV-160		1	Saccade	100			0	0	
3	74.4	75018.0	1038.356622099029	631.2961381358056	1052.9508220268865	633.3841899975616	1045.6537220629575	632.3401640666838	HV-160	1		Fixation	300	1045.6537220629575	632.3401640666838	0	0	
4	74.5	75118.0	1035.2157544553029	633.3309623893839	1049.7734792186784	635.2653022164262	1042.4946168369904	634.2981323029052	HV-160	1		Fixation	300	1045.6537220629575	632.3401640666838	0	0	
5	74.6	75218.0	1035.0416354336178	628.0101549998689	1049.9158006950522	630.1651245912759	1042.4787180643348	629.0876397955723	HV-160	1		Fixation	300	1045.6537220629575	632.3401640666838	0	0	
6	74.7	75318.0	1068.5622068610087	645.7663378769437	1083.2768520187956	648.4223265995731	1075.9195294399026	647.0943322382582	HV-160	1		Fixation	300	1045.6537220629575	632.3401640666838	0	0	
7	74.8	75418.0	1083.5672895070854	646.8991087876209	1098.648503579299	650.11603685765	1091.1078965431925	648.5075728226354	HV-160		2	Saccade	200			0	0	
8	74.9	75518.0	1086.3937063708624	648.9524858290466	1101.540346384875	652.2298786527006	1093.9670263778687	650.5911822408734	HV-160		2	Saccade	200			0	0	
9	75.0	75618.0	1049.126458644156	627.7808667767368	1065.3992615371053	630.7014681542983	1057.2628600906305	629.2411674655175	HV-160		2	Saccade	200			0	0	
10	75.1	75718.0	1049.0334502447351	630.2005655107877	1065.351458667933	633.0920165792476	1057.192454456334	631.6462910450175	HV-160	2		Fixation	300	1057.192454456334	631.6462910450175	0	0	
11	75.2	75818.0	1060.1228851768838	629.9570366794654	1076.7265837109635	633.2459311393354	1068.4247344439236	631.6014839094004	HV-160	2		Fixation	300	1057.192454456334	631.6462910450175	0	0	
