	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	48.9	50403.0	597.6521122292911	421.7988939706849	594.3305485538051	411.69194022366537	595.9913303915479	416.7454170971749	HL-060			Unclassified	0			0	0	1
1	49.0	50503.0	620.7479126602801	429.22577967785145	617.585283779621	419.80720505119854	619.1665982199501	424.5164923645248	HL-060	1		Fixation	400	619.1665982199501	424.5164923645248	0	0	
2	49.1	50603.0	603.0584307810037	422.84524099569336	600.491915029997	413.10657609255526	601.7751729055002	417.9759085441242	HL-060	1		Fixation	400	619.1665982199501	424.5164923645248	0	0	
3	49.2	50703.0	618.6672798216891	424.528348683464	616.0255640741975	415.2644115752413	617.346421947943	419.8963801293523	HL-060	1		Fixation	400	619.1665982199501	424.5164923645248	0	0	
4	49.3	50803.0	609.6493402348553	425.9789929130909	606.8517669775516	416.36547787414224	608.2505536062031	421.1722353936161	HL-060	1		Fixation	400	619.1665982199501	424.5164923645248	0	0	
5	49.4	50903.0	615.7445920718433	419.298380470612	613.586400577603	410.21155055216855	614.6654963247227	414.75496551139	HL-060	1		Fixation	400	619.1665982199501	424.5164923645248	0	0	
6	49.5	51003.0	661.6364527784801	422.79000869426005	659.9385849155742	415.2507402033581	660.787518847027	419.02037444880887	HL-060			Unclassified	0			0	0	2
7	49.6	51103.0	667.3910824085892	422.4461090746647	665.9339379472576	415.17831439613167	666.6625101779232	418.812211735398	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
8	49.7	51203.0	663.4497172267917	423.70842665233454	661.9078906748707	416.2750012002919	662.6788039508309	419.99171392631297	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
9	49.8	51303.0	664.1928867683276	425.0744752396224	662.594905455891	417.612766676558	663.3938961121094	421.3436209580899	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
10	49.9	51403.0	666.6444010723711	423.73873744905774	665.0000763132267	416.37712734679656	665.822238692799	420.05793239792695	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
11	50.0	51503.0	666.8028191555416	424.2073043951526	665.2035285812057	416.86193994978873	666.0031738683731	420.5346221724704	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
12	50.1	51603.0	668.1327986638731	424.7593661635341	666.5695553233435	417.4623358322861	667.351176993608	421.11085099791	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
13	50.2	51703.0	664.6660409602413	424.71026624706434	663.0137464831262	417.26965999446713	663.8398937216834	420.9899631207656	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
14	50.3	51803.0	686.5484575309275	418.3317075192073	685.9363961646039	411.9516523472941	686.2424268477657	415.14167993325054	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
15	50.4	51903.0	681.8473793281152	416.401119939345	681.1806767322419	409.88928366865815	681.5140280301785	413.1452018040016	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
16	50.5	52003.0	685.0069581784697	417.3935379913008	684.4091075869026	410.9859806917737	684.7080328826858	414.1897593415369	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
17	50.6	52103.0	665.377061812907	407.4965034769939	664.1831274490264	400.42876546174784	664.7800946309663	403.9626344693708	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
18	50.7	52203.0	667.2985243780855	407.9936393238796	666.3703380297655	401.0516647410249	666.8344312039253	404.522652032452	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
19	50.8	52303.0	669.0804586124672	406.17695433793233	668.3138919358162	399.3604709162735	668.6971752741415	402.76871262710273	HL-060	2		Fixation	1300	666.6625101779232	418.812211735398	0	0	
