	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	68.9	69450.0	754.3970536050858	387.5589734227696	764.2308064915446	385.40204627884685	759.3139300483153	386.4805098508083	HR-102			Unclassified	0			0	0	1
1	69.0	69550.0	755.9433369139233	396.482915728689	765.346907509131	393.9506495142972	760.6451222115263	395.21678262149305	HR-102	1		Fixation	100	760.6451222115263	395.21678262149305	0	0	
2	69.1	69650.0	751.5048858954599	392.24041319967046	760.8836074162652	389.6663388010807	756.1942466558633	390.9533760003756	HR-102	1		Fixation	100	760.6451222115263	395.21678262149305	0	0	
3	69.2	69750.0	840.089943908969	388.7293558008896	848.9610002296629	388.77289634321454	844.525472069316	388.75112607205216	HR-102		1	Saccade	0			0	0	
4	69.3	69850.0	840.6317691456943	387.37173010737536	849.343792760707	387.3895783526994	844.9877809532003	387.3806542300375	HR-102	2		Fixation	800	844.9877809532003	387.3806542300375	0	0	
5	69.4	69950.0	852.0091707796258	382.0267040468368	860.6037084117404	382.5199441202934	856.3064395956832	382.2733240835652	HR-102	2		Fixation	800	844.9877809532003	387.3806542300375	0	0	
6	69.5	70050.0	849.7194258626498	385.5384190181053	858.093450293949	385.9068575933589	853.9064380782997	385.7226383057322	HR-102	2		Fixation	800	844.9877809532003	387.3806542300375	0	0	
7	69.6	70150.0	845.0549346641644	383.5800884664568	852.9489013300011	383.6934704333972	849.0019179970826	383.63677944992696	HR-102	2		Fixation	800	844.9877809532003	387.3806542300375	0	0	
8	69.7	70250.0	856.7344062474482	393.98621285925697	864.2685357188591	394.0843694011746	860.5014709831538	394.0352911302159	HR-102	2		Fixation	800	844.9877809532003	387.3806542300375	0	0	
9	69.8	70350.0	866.6507173416842	397.00328746452686	874.3611974478758	397.3306694802559	870.5059573947802	397.1669784723913	HR-102	2		Fixation	800	844.9877809532003	387.3806542300375	0	0	
10	69.9	70450.0	866.2927023399608	400.0206268123351	873.7569175229025	400.13611456851766	870.0248099314317	400.0783706904264	HR-102	2		Fixation	800	844.9877809532003	387.3806542300375	0	0	
