	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	42.9	43784.0	759.4988616234403	485.025392285769	763.3287729359051	478.9208943844411	761.4138172796727	481.9731433351051	HI-132			Unclassified	200			0	0	1
1	43.1	43984.0	856.4229523474866	464.3075152268908	862.2641779193314	462.49550759141016	859.3435651334091	463.4015114091505	HI-132			Unclassified	200			0	0	1
2	43.2	44084.0	856.2763640354465	471.8732232936943	861.5160208936236	469.6267308809518	858.8961924645353	470.7499770873232	HI-132		1	Saccade	100			0	0	
3	43.3	44184.0	898.7989962894892	473.7436991005564	905.026707705888	473.0214037559196	901.9128519976886	473.3825514282378	HI-132		1	Saccade	100			0	0	
4	43.4	44284.0	899.3882393523276	467.7025176052592	905.9610243660344	467.2573800805449	902.6746318591812	467.4799488429021	HI-132	1		Fixation	300	902.6746318591812	467.4799488429021	0	0	
5	43.6	44484.0	876.2562130788633	456.855423480607	883.0125701565114	456.0255561711082	879.6343916176878	456.4404898258576	HI-132	1		Fixation	300	902.6746318591812	467.4799488429021	0	0	
6	43.7	44584.0	870.8722817330281	465.4360029146637	877.8044451161976	464.406021143362	874.3383634246128	464.92101202901273	HI-132	1		Fixation	300	902.6746318591812	467.4799488429021	0	0	
7	43.8	44684.0	865.2235339794465	450.82049250023584	872.0100763949545	449.8284972659492	868.6168051872003	450.3244948830924	HI-132		2	Saccade	0			0	0	
8	43.9	44784.0	850.4452043472634	447.2814793698708	857.224740076522	446.0646608107808	853.8349722118927	446.6730700903257	HI-132	2		Fixation	1000	853.8349722118927	446.6730700903257	0	0	
9	44.0	44884.0	860.311727996982	450.11741542540005	867.5239073909627	449.159428871602	863.9178176939724	449.6384221485007	HI-132	2		Fixation	1000	853.8349722118927	446.6730700903257	0	0	
