	OpenFace_TS	RecordingTimestamp	left_x	left_y	right_x	right_y	avg_x	avg_y	ParticipantName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX	FixationPointY	ValidityLeft	ValidityRight	UnclassifiedIndex
0	42.8	43524.0	994.2395508120007	411.8024573835302	1003.6168843340878	416.3189805449396	998.9282175730442	414.06071896423504	HN-183			Unclassified	0			0	0	1
1	42.9	43624.0	973.0601231978726	401.6388103313883	982.548028557098	405.7910523148182	977.804075877485	403.71493132310303	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
2	43.0	43724.0	972.160136304048	404.75381571606863	981.3001390219634	408.6703943627617	976.7301376630052	406.7121050394151	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
3	43.1	43832.0	969.5417889883888	405.0465975540512	978.6119592492786	408.8565380424718	974.0768741188336	406.9515677982615	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
4	43.2	43932.0	970.0040202224772	406.5559168927269	979.075527703919	410.34451931197566	974.5397739631984	408.45021810235136	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
5	43.4	44124.0	966.7509737440722	406.5032483990941	975.7047374355128	410.1547799468491	971.2278555897929	408.3290141729715	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
6	43.6	44332.0	971.2044219381096	402.7044212809891	979.7620425581384	406.5398026791152	975.483232248124	404.62211198005207	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
7	43.7	44432.0	971.497838818506	402.9780203574135	980.0718346251582	406.8160520529111	975.784836721832	404.8970362051623	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
8	43.8	44524.0	986.150143852508	401.62511758237554	996.1091631825896	406.3647724523713	991.1296535175486	403.9949450173736	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
9	43.9	44624.0	988.0507348231872	397.720870526865	997.6563540768122	402.48387732631215	992.8535444499998	400.1023739265885	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
10	44.0	44724.0	976.241346758888	401.2363348480832	985.48374661554	405.4047814177882	980.862546687214	403.3205581329358	HN-183	1		Fixation	3908	977.804075877485	403.71493132310303	0	0	
